x-axis,1,2
second,Volt,Volt
-15.50000E-03,+1.31925250E+00,-756.04585E-03
-15.48450E-03,+1.34074747E+00,-727.42775E-03
-15.46900E-03,+1.35709170E+00,-702.77951E-03
-15.45350E-03,+1.37098617E+00,-682.42775E-03
-15.43800E-03,+1.38562185E+00,-661.22172E-03
-15.42250E-03,+1.40775753E+00,-639.08605E-03
-15.40700E-03,+1.43231783E+00,-617.32097E-03
-15.39150E-03,+1.46289572E+00,-592.77323E-03
-15.37600E-03,+1.48978014E+00,-566.32850E-03
-15.36050E-03,+1.51802135E+00,-538.61493E-03
-15.34500E-03,+1.54607412E+00,-512.13880E-03
-15.32950E-03,+1.56970476E+00,-484.01066E-03
-15.31400E-03,+1.59197864E+00,-458.60237E-03
-15.29850E-03,+1.61202889E+00,-434.09232E-03
-15.28300E-03,+1.63832286E+00,-408.70287E-03
-15.26750E-03,+1.66498117E+00,-379.47548E-03
-15.25200E-03,+1.68876258E+00,-354.67648E-03
-15.23650E-03,+1.71689072E+00,-328.00563E-03
-15.22100E-03,+1.74040831E+00,-301.97547E-03
-15.20550E-03,+1.77147614E+00,-275.95789E-03
-15.19000E-03,+1.79387564E+00,-250.36115E-03
-15.17450E-03,+1.81898870E+00,-225.64382E-03
-15.15900E-03,+1.84500630E+00,-202.29583E-03
-15.14350E-03,+1.86794599E+00,-177.67271E-03
-15.12800E-03,+1.89290830E+00,-153.73426E-03
-15.11250E-03,+1.91787060E+00,-128.37623E-03
-15.09700E-03,+1.94132540E+00,-105.56844E-03
-15.08150E-03,+1.96312189E+00,-82.59733E-03
-15.06600E-03,+1.98635048E+00,-59.47547E-03
-15.05050E-03,+2.00998113E+00,-33.60236E-03
-15.03500E-03,+2.03282034E+00,-9.68903E-03
-15.01950E-03,+2.05406408E+00,+13.83484E-03
-15.00400E-03,+2.08038317E+00,+37.30217E-03
-14.98850E-03,+2.10598620E+00,+60.90770E-03
-14.97300E-03,+2.12751886E+00,+83.89137E-03
-14.95750E-03,+2.14751885E+00,+107.74186E-03
-14.94200E-03,+2.16731782E+00,+129.30594E-03
-14.92650E-03,+2.18013192E+00,+149.82102E-03
-14.91100E-03,+2.19643845E+00,+166.78709E-03
-14.89550E-03,+2.22140078E+00,+187.54086E-03
-14.88000E-03,+2.24720484E+00,+207.42780E-03
-14.86450E-03,+2.27241839E+00,+230.81978E-03
-14.84900E-03,+2.29731787E+00,+255.08486E-03
-14.83350E-03,+2.32284548E+00,+283.60873E-03
-14.81800E-03,+2.34128772E+00,+306.76828E-03
