Tempo(s),Canal 1(V),Canal 2(V)
-12.65000E-03,+3.97633786E+00,+3.19800877E+00
-12.62500E-03,+3.98055916E+00,+3.20097371E+00
-12.60000E-03,+3.97745597E+00,+3.20101121E+00
-12.57500E-03,+3.97847359E+00,+3.20292077E+00
-12.55000E-03,+3.98229282E+00,+3.20471731E+00
-12.52500E-03,+3.98519464E+00,+3.20655148E+00
-12.50000E-03,+3.99136292E+00,+3.20869976E+00
-12.47500E-03,+3.98783277E+00,+3.21122490E+00
-12.45000E-03,+3.99588568E+00,+3.21274485E+00
-12.42500E-03,+3.99455405E+00,+3.21581034E+00
-12.40000E-03,+3.99748104E+00,+3.21867450E+00
-12.37500E-03,+3.99952880E+00,+3.22000630E+00
-12.35000E-03,+3.99660188E+00,+3.22038318E+00
-12.32500E-03,+4.00148863E+00,+3.22451627E+00
-12.30000E-03,+4.00367468E+00,+3.22506902E+00
-12.27500E-03,+4.00543318E+00,+3.22670220E+00
-12.25000E-03,+4.00945342E+00,+3.23150126E+00
-12.22500E-03,+4.01167716E+00,+3.23240576E+00
-12.20000E-03,+4.01442828E+00,+3.23466701E+00
-12.17500E-03,+4.01694098E+00,+3.23724257E+00
-12.15000E-03,+4.01725492E+00,+3.23738069E+00
-12.12500E-03,+4.02013193E+00,+3.24142596E+00
-12.10000E-03,+4.02037075E+00,+3.24338565E+00
-12.07500E-03,+4.02516944E+00,+3.24607409E+00
-12.05000E-03,+4.02397616E+00,+3.25027010E+00
-12.02500E-03,+4.02540815E+00,+3.25109921E+00
-12.00000E-03,+4.03018224E+00,+3.25342326E+00
-11.97500E-03,+4.02810925E+00,+3.25447870E+00
-11.95000E-03,+4.03133776E+00,+3.25564696E+00
-11.92500E-03,+4.03130034E+00,+3.25548366E+00
-11.90000E-03,+4.03003143E+00,+3.25755641E+00
-11.87500E-03,+4.03564678E+00,+3.25675251E+00
-11.85000E-03,+4.03108661E+00,+3.25854904E+00
-11.82500E-03,+4.03265685E+00,+3.25798357E+00
-11.80000E-03,+4.03258174E+00,+3.25824758E+00
-11.77500E-03,+4.02891323E+00,+3.25869966E+00
-11.75000E-03,+4.03118708E+00,+3.25895102E+00
-11.72500E-03,+4.02730535E+00,+3.25763182E+00
-11.70000E-03,+4.02770718E+00,+3.25744333E+00
-11.67500E-03,+4.02638831E+00,+3.25558413E+00
-11.65000E-03,+4.02368721E+00,+3.25778276E+00
-11.62500E-03,+4.02628742E+00,+3.25543340E+00
-11.60000E-03,+4.02152656E+00,+3.25224254E+00
-11.57500E-03,+4.01730518E+00,+3.25098623E+00
-11.55000E-03,+4.02101147E+00,+3.25078514E+00
-11.52500E-03,+4.01246850E+00,+3.24677759E+00
-11.50000E-03,+4.01152615E+00,+3.24795851E+00
-11.47500E-03,+4.00666467E+00,+3.24249358E+00
-11.45000E-03,+4.00094828E+00,+3.23985539E+00
-11.42500E-03,+3.99773231E+00,+3.23712932E+00
-11.40000E-03,+3.98853613E+00,+3.23359914E+00
-11.37500E-03,+3.98621224E+00,+3.22867456E+00
-11.35000E-03,+3.97966714E+00,+3.22523239E+00
-11.32500E-03,+3.96495577E+00,+3.21720470E+00
-11.30000E-03,+3.95740557E+00,+3.21261920E+00
-11.27500E-03,+3.93983049E+00,+3.20547099E+00
-11.25000E-03,+3.92760609E+00,+3.19802120E+00
-11.22500E-03,+3.90696622E+00,+3.18449104E+00
-11.20000E-03,+3.87016859E+00,+3.17231767E+00
-11.17500E-03,+3.85479249E+00,+3.15934033E+00
-11.15000E-03,+3.82762010E+00,+3.14877504E+00
-11.12500E-03,+3.81177664E+00,+3.13702869E+00
-11.10000E-03,+3.79646284E+00,+3.12249356E+00
-11.07500E-03,+3.75633667E+00,+3.10971723E+00
-11.05000E-03,+3.74408882E+00,+3.09364940E+00
-11.02500E-03,+3.72122589E+00,+3.07883782E+00
-11.00000E-03,+3.70273156E+00,+3.06485528E+00
-10.97500E-03,+3.68987972E+00,+3.04886295E+00
-10.95000E-03,+3.64604998E+00,+3.03650105E+00
-10.92500E-03,+3.64055832E+00,+3.01846085E+00
-10.90000E-03,+3.62971814E+00,+3.00626247E+00
-10.87500E-03,+3.60499328E+00,+2.98947845E+00
-10.85000E-03,+3.59364833E+00,+2.97501864E+00
-10.82500E-03,+3.56299686E+00,+2.95921466E+00
-10.80000E-03,+3.54554640E+00,+2.94451610E+00
-10.77500E-03,+3.54326077E+00,+2.93152622E+00
-10.75000E-03,+3.50467942E+00,+2.91623725E+00
-10.72500E-03,+3.48781919E+00,+2.90157641E+00
-10.70000E-03,+3.47084841E+00,+2.88717946E+00
-10.67500E-03,+3.44011944E+00,+2.87171476E+00
-10.65000E-03,+3.43452768E+00,+2.85591068E+00
-10.62500E-03,+3.40593568E+00,+2.84155124E+00
-10.60000E-03,+3.37363578E+00,+2.82529504E+00
-10.57500E-03,+3.36451640E+00,+2.80809655E+00
-10.55000E-03,+3.33343654E+00,+2.79714171E+00
-10.52500E-03,+3.30986713E+00,+2.78263177E+00
-10.50000E-03,+3.29469160E+00,+2.76831015E+00
-10.47500E-03,+3.25049706E+00,+2.75373724E+00
-10.45000E-03,+3.24359864E+00,+2.74021979E+00
-10.42500E-03,+3.21902724E+00,+2.72386302E+00
-10.40000E-03,+3.17462871E+00,+2.71014427E+00
-10.37500E-03,+3.15505523E+00,+2.69406394E+00
-10.35000E-03,+3.11798430E+00,+2.67921466E+00
-10.32500E-03,+3.08280806E+00,+2.66529503E+00
-10.30000E-03,+3.07880073E+00,+2.65297100E+00
-10.27500E-03,+3.03295901E+00,+2.63638817E+00
-10.25000E-03,+2.98891194E+00,+2.62245588E+00
-10.22500E-03,+2.96638750E+00,+2.60839800E+00
-10.20000E-03,+2.91500706E+00,+2.59323475E+00
-10.17500E-03,+2.88515651E+00,+2.57994335E+00
-10.15000E-03,+2.86935369E+00,+2.56686544E+00
-10.12500E-03,+2.81592297E+00,+2.55141311E+00
-10.10000E-03,+2.76834656E+00,+2.54037041E+00
-10.07500E-03,+2.73882539E+00,+2.52663924E+00
-10.05000E-03,+2.69464230E+00,+2.51279499E+00
-10.02500E-03,+2.65915070E+00,+2.49949110E+00
-10.00000E-03,+2.62704049E+00,+2.48759408E+00
-9.97500E-03,+2.57008071E+00,+2.47513186E+00
-9.95000E-03,+2.52928880E+00,+2.46114930E+00
-9.92500E-03,+2.49773255E+00,+2.45029505E+00
-9.90000E-03,+2.45150156E+00,+2.43623733E+00
-9.87500E-03,+2.42044468E+00,+2.42346078E+00
-9.85000E-03,+2.38979169E+00,+2.41204127E+00
-9.82500E-03,+2.34294494E+00,+2.39852361E+00
-9.80000E-03,+2.31069613E+00,+2.38753132E+00
-9.77500E-03,+2.27744371E+00,+2.37298356E+00
-9.75000E-03,+2.23533321E+00,+2.35970471E+00
-9.72500E-03,+2.20879897E+00,+2.34692823E+00
-9.70000E-03,+2.17597283E+00,+2.33338565E+00
-9.67500E-03,+2.13048291E+00,+2.32238049E+00
-9.65000E-03,+2.09617338E+00,+2.30971718E+00
-9.62500E-03,+2.06642592E+00,+2.29594827E+00
-9.60000E-03,+2.02686604E+00,+2.28359913E+00
-9.57500E-03,+1.99746765E+00,+2.27304641E+00
-9.55000E-03,+1.97078401E+00,+2.25962929E+00
-9.52500E-03,+1.91877454E+00,+2.24877492E+00
-9.50000E-03,+1.88319580E+00,+2.23577234E+00
-9.47500E-03,+1.85858656E+00,+2.22523240E+00
-9.45000E-03,+1.81547171E+00,+2.21358662E+00
-9.42500E-03,+1.77942759E+00,+2.20025741E+00
-9.40000E-03,+1.75471608E+00,+2.19166438E+00
-9.37500E-03,+1.70179021E+00,+2.17917704E+00
-9.35000E-03,+1.66073360E+00,+2.16756884E+00
-9.32500E-03,+1.63238033E+00,+2.15660154E+00
-9.30000E-03,+1.58476812E+00,+2.14545830E+00
-9.27500E-03,+1.54088521E+00,+2.13636290E+00
-9.25000E-03,+1.51158823E+00,+2.12264445E+00
-9.22500E-03,+1.46336049E+00,+2.11128762E+00
-9.20000E-03,+1.41456560E+00,+2.10273233E+00
-9.17500E-03,+1.37936520E+00,+2.08878748E+00
-9.15000E-03,+1.33191578E+00,+2.07883782E+00
-9.12500E-03,+1.26868613E+00,+2.06887551E+00
-9.10000E-03,+1.20437691E+00,+2.05915188E+00
-9.07500E-03,+1.15260683E+00,+2.04726757E+00
-9.05000E-03,+1.13246777E+00,+2.03729265E+00
-9.02500E-03,+1.11623693E+00,+2.02716706E+00
-9.00000E-03,+1.05455366E+00,+2.01724243E+00
-8.97500E-03,+972.74451E-03,+2.00407651E+00
-8.95000E-03,+932.19121E-03,+1.99491825E+00
-8.92500E-03,+911.99081E-03,+1.98663922E+00
-8.90000E-03,+882.48043E-03,+1.97631277E+00
-8.87500E-03,+855.36985E-03,+1.96284526E+00
-8.85000E-03,+820.32047E-03,+1.95118682E+00
-8.82500E-03,+780.01879E-03,+1.94249345E+00
-8.80000E-03,+753.35973E-03,+1.93048350E+00
-8.77500E-03,+727.01572E-03,+1.92165191E+00
-8.75000E-03,+691.74008E-03,+1.90782031E+00
-8.72500E-03,+659.84222E-03,+1.89927756E+00
-8.70000E-03,+631.70210E-03,+1.88956645E+00
-8.67500E-03,+596.90329E-03,+1.87898848E+00
-8.65000E-03,+562.78190E-03,+1.86911419E+00
-8.62500E-03,+528.48556E-03,+1.85756908E+00
-8.60000E-03,+488.42325E-03,+1.84730504E+00
-8.57500E-03,+453.92537E-03,+1.83744324E+00
-8.55000E-03,+424.72986E-03,+1.82775738E+00
-8.52500E-03,+387.06635E-03,+1.81888803E+00
-8.50000E-03,+350.47061E-03,+1.80775747E+00
-8.47500E-03,+309.13906E-03,+1.79807151E+00
-8.45000E-03,+269.21445E-03,+1.78976743E+00
-8.42500E-03,+233.03352E-03,+1.77720458E+00
-8.40000E-03,+197.12896E-03,+1.76785784E+00
-8.37500E-03,+160.26956E-03,+1.76026998E+00
-8.35000E-03,+124.71689E-03,+1.75103635E+00
-8.32500E-03,+88.63660E-03,+1.73925251E+00
-8.30000E-03,+56.75200E-03,+1.73400108E+00
-8.27500E-03,+18.46064E-03,+1.72204128E+00
-8.25000E-03,-17.49403E-03,+1.71253131E+00
-8.22500E-03,-50.88591E-03,+1.70547106E+00
-8.20000E-03,-85.84842E-03,+1.69825986E+00
-8.17500E-03,-122.45629E-03,+1.68916442E+00
-8.15000E-03,-158.64987E-03,+1.67892580E+00
-8.12500E-03,-194.56696E-03,+1.67069719E+00
-8.10000E-03,-230.93619E-03,+1.66283282E+00
-8.07500E-03,-266.28804E-03,+1.65358652E+00
-8.05000E-03,-303.41117E-03,+1.64523234E+00
-8.02500E-03,-335.76032E-03,+1.63540826E+00
-8.00000E-03,-373.52438E-03,+1.62892567E+00
-7.97500E-03,-414.05178E-03,+1.61735556E+00
-7.95000E-03,-441.42620E-03,+1.61292094E+00
-7.92500E-03,-482.45618E-03,+1.60081007E+00
-7.90000E-03,-530.43394E-03,+1.59217963E+00
-7.87500E-03,-575.22017E-03,+1.58483031E+00
-7.85000E-03,-618.66229E-03,+1.57569719E+00
-7.82500E-03,-651.75312E-03,+1.56705400E+00
-7.80000E-03,-684.57927E-03,+1.55793324E+00
-7.77500E-03,-722.33093E-03,+1.55063437E+00
-7.75000E-03,-756.50161E-03,+1.54375002E+00
-7.72500E-03,-785.24514E-03,+1.53373733E+00
-7.70000E-03,-818.12225E-03,+1.52937803E+00
-7.67500E-03,-845.45903E-03,+1.52224226E+00
-7.65000E-03,-880.77298E-03,+1.51190312E+00
-7.62500E-03,-908.76309E-03,+1.50317199E+00
-7.60000E-03,-937.01651E-03,+1.49820972E+00
-7.57500E-03,-967.73256E-03,+1.48667707E+00
-7.55000E-03,-996.01183E-03,+1.48005652E+00
-7.52500E-03,-1.02587368E+00,+1.47135059E+00
-7.50000E-03,-1.05983051E+00,+1.46780761E+00
-7.47500E-03,-1.09422809E+00,+1.45680267E+00
-7.45000E-03,-1.12161470E+00,+1.45011934E+00
-7.42500E-03,-1.15114932E+00,+1.44184031E+00
-7.40000E-03,-1.18509447E+00,+1.43532028E+00
-7.37500E-03,-1.21485637E+00,+1.42540821E+00
-7.35000E-03,-1.24917776E+00,+1.42047085E+00
-7.32500E-03,-1.29324836E+00,+1.41165186E+00
-7.30000E-03,-1.32517057E+00,+1.40619969E+00
-7.27500E-03,-1.36089836E+00,+1.39699108E+00
-7.25000E-03,-1.40380000E+00,+1.39016961E+00
-7.22500E-03,-1.45440453E+00,+1.38454126E+00
-7.20000E-03,-1.52695459E+00,+1.37912664E+00
-7.17500E-03,-1.56380047E+00,+1.36962931E+00
-7.15000E-03,-1.57871315E+00,+1.36082266E+00
-7.12500E-03,-1.59255689E+00,+1.35574743E+00
-7.10000E-03,-1.64040826E+00,+1.35067197E+00
-7.07500E-03,-1.70019559E+00,+1.34362429E+00
-7.05000E-03,-1.74760814E+00,+1.33308405E+00
-7.02500E-03,-1.79606183E+00,+1.32657651E+00
-7.00000E-03,-1.82974360E+00,+1.32308421E+00
-6.97500E-03,-1.85857452E+00,+1.31339821E+00
-6.95000E-03,-1.90475449E+00,+1.30690313E+00
-6.92500E-03,-1.95112483E+00,+1.30043332E+00
-6.90000E-03,-1.98371374E+00,+1.29104891E+00
-6.87500E-03,-2.02465526E+00,+1.28753123E+00
-6.85000E-03,-2.07349981E+00,+1.28040825E+00
-6.82500E-03,-2.10599977E+00,+1.27179006E+00
-6.80000E-03,-2.14107387E+00,+1.26692831E+00
-6.77500E-03,-2.18842305E+00,+1.25862416E+00
-6.75000E-03,-2.21473102E+00,+1.24965447E+00
-6.72500E-03,-2.23939199E+00,+1.24376242E+00
-6.70000E-03,-2.29445396E+00,+1.23616188E+00
-6.67500E-03,-2.33951795E+00,+1.23032030E+00
-6.65000E-03,-2.35946618E+00,+1.22471732E+00
-6.62500E-03,-2.38759312E+00,+1.21743078E+00
-6.60000E-03,-2.42030846E+00,+1.21043338E+00
-6.57500E-03,-2.44860097E+00,+1.20373728E+00
-6.55000E-03,-2.51375010E+00,+1.19588545E+00
-6.52500E-03,-2.56493265E+00,+1.19315956E+00
-6.50000E-03,-2.58709237E+00,+1.18508162E+00
-6.47500E-03,-2.62187703E+00,+1.17910180E+00
-6.45000E-03,-2.66094892E+00,+1.17325999E+00
-6.42500E-03,-2.68700540E+00,+1.16570980E+00
-6.40000E-03,-2.73677782E+00,+1.15926485E+00
-6.37500E-03,-2.78797277E+00,+1.15367441E+00
-6.35000E-03,-2.80892668E+00,+1.14647600E+00
-6.32500E-03,-2.84465350E+00,+1.14275750E+00
-6.30000E-03,-2.88332319E+00,+1.13509424E+00
-6.27500E-03,-2.90754585E+00,+1.12903887E+00
-6.25000E-03,-2.94802161E+00,+1.12295847E+00
-6.22500E-03,-2.99446760E+00,+1.11587297E+00
-6.20000E-03,-3.00875072E+00,+1.10911422E+00
-6.17500E-03,-3.03397514E+00,+1.10378765E+00
-6.15000E-03,-3.06518233E+00,+1.09866203E+00
-6.12500E-03,-3.08483209E+00,+1.09280778E+00
-6.10000E-03,-3.12295851E+00,+1.08764430E+00
-6.07500E-03,-3.15600039E+00,+1.08268218E+00
-6.05000E-03,-3.16882545E+00,+1.07682782E+00
-6.02500E-03,-3.19487952E+00,+1.07043335E+00
-6.00000E-03,-3.21969320E+00,+1.06259402E+00
-5.97500E-03,-3.23671633E+00,+1.05725494E+00
-5.95000E-03,-3.28151302E+00,+1.04967958E+00
-5.92500E-03,-3.30371384E+00,+1.04493079E+00
-5.90000E-03,-3.31190264E+00,+1.03927735E+00
-5.87500E-03,-3.34161350E+00,+1.03470476E+00
-5.85000E-03,-3.36581168E+00,+1.02957909E+00
-5.82500E-03,-3.38174076E+00,+1.02195358E+00
-5.80000E-03,-3.42809541E+00,+1.01823474E+00
-5.77500E-03,-3.44226841E+00,+1.01245596E+00
-5.75000E-03,-3.45480386E+00,+1.00731784E+00
-5.72500E-03,-3.49748159E+00,+999.95600E-03
-5.70000E-03,-3.51641495E+00,+994.76732E-03
-5.67500E-03,-3.54941522E+00,+991.30009E-03
-5.65000E-03,-3.59363621E+00,+984.71731E-03
-5.62500E-03,-3.59752050E+00,+980.68451E-03
-5.60000E-03,-3.63611113E+00,+974.54131E-03
-5.57500E-03,-3.67328691E+00,+968.20973E-03
-5.55000E-03,-3.68361223E+00,+963.28524E-03
-5.52500E-03,-3.71304523E+00,+959.20203E-03
-5.50000E-03,-3.73030856E+00,+953.10915E-03
-5.47500E-03,-3.73931660E+00,+948.48597E-03
-5.45000E-03,-3.78628852E+00,+942.31772E-03
-5.42500E-03,-3.79628922E+00,+937.25503E-03
-5.40000E-03,-3.80795713E+00,+933.00871E-03
-5.37500E-03,-3.83885025E+00,+928.29770E-03
-5.35000E-03,-3.83220702E+00,+923.25980E-03
-5.32500E-03,-3.86491724E+00,+915.48373E-03
-5.30000E-03,-3.89670496E+00,+914.39071E-03
-5.27500E-03,-3.87634940E+00,+908.13441E-03
-5.25000E-03,-3.91234169E+00,+904.55403E-03
-5.22500E-03,-3.92342595E+00,+897.98361E-03
-5.20000E-03,-3.93010647E+00,+895.13182E-03
-5.17500E-03,-3.97784326E+00,+888.93842E-03
-5.15000E-03,-3.95601033E+00,+884.26507E-03
-5.12500E-03,-3.97634914E+00,+879.49106E-03
-5.10000E-03,-4.00282272E+00,+876.52636E-03
-5.07500E-03,-4.00103616E+00,+869.84289E-03
-5.05000E-03,-4.01604749E+00,+867.10423E-03
-5.02500E-03,-4.01704274E+00,+862.07907E-03
-5.00000E-03,-4.02716757E+00,+857.25502E-03
-4.97500E-03,-4.04735652E+00,+852.28013E-03
-4.95000E-03,-4.04761983E+00,+847.48101E-03
-4.92500E-03,-4.04822119E+00,+844.06406E-03
-4.90000E-03,-4.05902718E+00,+838.92585E-03
-4.87500E-03,-4.05989396E+00,+834.51629E-03
-4.85000E-03,-4.08124887E+00,+830.20723E-03
-4.82500E-03,-4.07719226E+00,+824.80505E-03
-4.80000E-03,-4.08231670E+00,+820.93573E-03
-4.77500E-03,-4.09145218E+00,+818.22254E-03
-4.75000E-03,-4.09255685E+00,+813.78766E-03
-4.72500E-03,-4.11249261E+00,+811.41325E-03
-4.70000E-03,-4.10042203E+00,+805.86042E-03
-4.67500E-03,-4.10902543E+00,+800.99856E-03
-4.65000E-03,-4.12494471E+00,+797.56902E-03
-4.62500E-03,-4.11403884E+00,+791.61423E-03
-4.60000E-03,-4.11981661E+00,+789.23996E-03
-4.57500E-03,-4.12084914E+00,+786.02370E-03
-4.55000E-03,-4.12516982E+00,+779.36557E-03
-4.52500E-03,-4.14799748E+00,+778.42336E-03
-4.50000E-03,-4.13269428E+00,+773.39823E-03
-4.47500E-03,-4.14307055E+00,+769.11430E-03
-4.45000E-03,-4.14592481E+00,+765.29506E-03
-4.42500E-03,-4.14132516E+00,+762.53132E-03
-4.40000E-03,-4.16045754E+00,+757.35531E-03
-4.37500E-03,-4.13866335E+00,+753.92582E-03
-4.35000E-03,-4.15487975E+00,+749.51623E-03
-4.32500E-03,-4.16130150E+00,+744.83044E-03
-4.30000E-03,-4.15602325E+00,+741.84046E-03
-4.27500E-03,-4.17284454E+00,+738.10927E-03
-4.25000E-03,-4.16234431E+00,+733.19723E-03
-4.22500E-03,-4.16804626E+00,+727.53138E-03
-4.20000E-03,-4.18627661E+00,+726.01128E-03
-4.17500E-03,-4.17260616E+00,+722.97113E-03
-4.15000E-03,-4.18476682E+00,+717.77006E-03
-4.12500E-03,-4.18206779E+00,+714.03894E-03
-4.10000E-03,-4.18455338E+00,+711.94083E-03
-4.07500E-03,-4.19805842E+00,+705.24497E-03
-4.05000E-03,-4.18123647E+00,+703.96358E-03
-4.02500E-03,-4.19652592E+00,+698.96356E-03
-4.00000E-03,-4.20040972E+00,+695.38317E-03
-3.97500E-03,-4.19695250E+00,+692.45581E-03
-3.95000E-03,-4.20766913E+00,+689.41574E-03
-3.92500E-03,-4.19396489E+00,+686.85280E-03
-3.90000E-03,-4.21106171E+00,+682.34292E-03
-3.87500E-03,-4.21447979E+00,+677.73237E-03
-3.85000E-03,-4.20485441E+00,+673.83793E-03
-3.82500E-03,-4.21514441E+00,+671.70209E-03
-3.80000E-03,-4.21049735E+00,+667.22994E-03
-3.77500E-03,-4.22219104E+00,+663.26008E-03
-3.75000E-03,-4.21843610E+00,+661.27518E-03
-3.72500E-03,-4.20791963E+00,+656.43827E-03
-3.70000E-03,-4.22074789E+00,+656.16212E-03
-3.67500E-03,-4.21731857E+00,+650.52115E-03
-3.65000E-03,-4.21974128E+00,+647.15433E-03
-3.62500E-03,-4.21988066E+00,+645.25753E-03
-3.60000E-03,-4.21001971E+00,+642.12941E-03
-3.57500E-03,-4.22681629E+00,+639.93103E-03
-3.55000E-03,-4.21859947E+00,+635.72255E-03
-3.52500E-03,-4.22079632E+00,+631.26254E-03
-3.50000E-03,-4.22063512E+00,+627.60681E-03
-3.47500E-03,-4.21410221E+00,+625.23242E-03
-3.45000E-03,-4.23207774E+00,+622.59418E-03
-3.42500E-03,-4.21782051E+00,+617.43081E-03
-3.40000E-03,-4.21153772E+00,+613.58653E-03
-3.37500E-03,-4.21485667E+00,+611.40070E-03
-3.35000E-03,-4.20876260E+00,+608.44840E-03
-3.32500E-03,-4.21685141E+00,+605.37060E-03
-3.30000E-03,-4.19893950E+00,+601.72730E-03
-3.27500E-03,-4.20029424E+00,+597.53138E-03
-3.25000E-03,-4.21064827E+00,+595.25738E-03
-3.22500E-03,-4.19206588E+00,+591.77760E-03
-3.20000E-03,-4.20094734E+00,+589.54137E-03
-3.17500E-03,-4.18804782E+00,+587.16703E-03
-3.15000E-03,-4.18518181E+00,+582.22993E-03
-3.12500E-03,-4.19550770E+00,+577.41832E-03
-3.10000E-03,-4.16818378E+00,+575.13204E-03
-3.07500E-03,-4.17190217E+00,+572.99612E-03
-3.05000E-03,-4.16460558E+00,+569.56658E-03
-3.02500E-03,-4.15201556E+00,+566.35034E-03
-3.00000E-03,-4.15386170E+00,+565.42075E-03
-2.97500E-03,-4.11981907E+00,+559.44085E-03
-2.95000E-03,-4.11761845E+00,+556.72736E-03
-2.92500E-03,-4.10052256E+00,+551.47604E-03
-2.90000E-03,-4.06751638E+00,+552.11681E-03
-2.87500E-03,-4.06014434E+00,+547.89572E-03
-2.85000E-03,-4.01155398E+00,+546.89061E-03
-2.82500E-03,-4.01680015E+00,+542.24246E-03
-2.80000E-03,-3.99975740E+00,+540.83552E-03
-2.77500E-03,-3.94388530E+00,+534.99358E-03
-2.75000E-03,-3.94946502E+00,+533.76239E-03
-2.72500E-03,-3.91134056E+00,+529.51619E-03
-2.70000E-03,-3.89261750E+00,+529.11414E-03
-2.67500E-03,-3.89122299E+00,+524.42828E-03
-2.65000E-03,-3.83348385E+00,+520.93586E-03
-2.62500E-03,-3.83206561E+00,+518.31031E-03
-2.60000E-03,-3.82415396E+00,+516.35057E-03
-2.57500E-03,-3.79236684E+00,+512.56907E-03
-2.55000E-03,-3.78217793E+00,+509.02650E-03
-2.52500E-03,-3.75209299E+00,+507.33038E-03
-2.50000E-03,-3.74042052E+00,+505.49607E-03
-2.47500E-03,-3.73503269E+00,+502.71983E-03
-2.45000E-03,-3.70158876E+00,+499.66722E-03
-2.42500E-03,-3.68505494E+00,+498.44854E-03
-2.40000E-03,-3.66821068E+00,+491.63958E-03
-2.37500E-03,-3.64550882E+00,+488.41076E-03
-2.35000E-03,-3.63732851E+00,+487.59422E-03
-2.32500E-03,-3.60577224E+00,+485.62175E-03
-2.30000E-03,-3.58492931E+00,+481.75242E-03
-2.27500E-03,-3.56816025E+00,+480.93601E-03
-2.25000E-03,-3.53885069E+00,+477.73239E-03
-2.22500E-03,-3.52871022E+00,+475.05639E-03
-2.20000E-03,-3.48758183E+00,+472.68205E-03
-2.17500E-03,-3.45416265E+00,+466.07401E-03
-2.15000E-03,-3.44176518E+00,+467.25500E-03
-2.12500E-03,-3.41259501E+00,+463.34795E-03
-2.10000E-03,-3.38720286E+00,+461.76514E-03
-2.07500E-03,-3.35508093E+00,+460.92311E-03
-2.05000E-03,-3.30692965E+00,+456.61437E-03
-2.02500E-03,-3.30069679E+00,+454.06396E-03
-2.00000E-03,-3.27164080E+00,+452.98359E-03
-1.97500E-03,-3.22916310E+00,+450.59682E-03
-1.95000E-03,-3.20685109E+00,+447.99630E-03
-1.92500E-03,-3.16640163E+00,+446.07394E-03
-1.90000E-03,-3.12437850E+00,+441.96593E-03
-1.87500E-03,-3.11604684E+00,+437.65703E-03
-1.85000E-03,-3.06697931E+00,+437.09179E-03
-1.82500E-03,-3.02381053E+00,+434.31536E-03
-1.80000E-03,-2.99558319E+00,+431.32523E-03
-1.77500E-03,-2.94621334E+00,+428.41073E-03
-1.75000E-03,-2.90650031E+00,+427.66934E-03
-1.72500E-03,-2.88529308E+00,+425.05647E-03
-1.70000E-03,-2.82480499E+00,+423.80026E-03
-1.67500E-03,-2.77917477E+00,+419.98117E-03
-1.65000E-03,-2.75151328E+00,+418.26012E-03
-1.62500E-03,-2.70662787E+00,+416.42580E-03
-1.60000E-03,-2.66751768E+00,+413.93847E-03
-1.57500E-03,-2.64623540E+00,+413.56139E-03
-1.55000E-03,-2.59581015E+00,+409.41581E-03
-1.52500E-03,-2.54979049E+00,+410.37082E-03
-1.50000E-03,-2.52584756E+00,+407.00375E-03
-1.47500E-03,-2.48793488E+00,+403.07164E-03
-1.45000E-03,-2.44891244E+00,+402.89562E-03
-1.42500E-03,-2.43099626E+00,+398.53665E-03
-1.40000E-03,-2.37867451E+00,+397.50620E-03
-1.37500E-03,-2.33250387E+00,+396.13686E-03
-1.35000E-03,-2.31093532E+00,+392.90816E-03
-1.32500E-03,-2.27520840E+00,+392.28013E-03
-1.30000E-03,-2.23907608E+00,+390.57149E-03
-1.27500E-03,-2.21260464E+00,+388.66206E-03
-1.25000E-03,-2.17038268E+00,+386.77738E-03
-1.22500E-03,-2.12632367E+00,+382.98344E-03
-1.20000E-03,-2.10214063E+00,+383.75003E-03
-1.17500E-03,-2.07120037E+00,+379.39068E-03
-1.15000E-03,-2.03102381E+00,+377.35552E-03
-1.12500E-03,-2.00486604E+00,+374.21482E-03
-1.10000E-03,-1.96853564E+00,+376.55125E-03
-1.07500E-03,-1.92109749E+00,+373.58668E-03
-1.05000E-03,-1.89161328E+00,+372.45593E-03
-1.02500E-03,-1.85459247E+00,+367.85796E-03
-1.00000E-03,-1.81290794E+00,+367.11685E-03
-975.00E-06,-1.78265520E+00,+366.43846E-03
-950.00E-06,-1.73408868E+00,+362.28015E-03
-925.00E-06,-1.68389910E+00,+358.76237E-03
-900.00E-06,-1.64705302E+00,+357.33038E-03
-875.00E-06,-1.60744365E+00,+358.63710E-03
-850.00E-06,-1.55895062E+00,+357.50618E-03
-825.00E-06,-1.52051953E+00,+355.39546E-03
-800.00E-06,-1.46304520E+00,+351.95353E-03
-775.00E-06,-1.37476535E+00,+351.91583E-03
-750.00E-06,-1.33300796E+00,+347.83272E-03
-725.00E-06,-1.30985639E+00,+346.71475E-03
-700.00E-06,-1.28833536E+00,+344.69221E-03
-675.00E-06,-1.24397426E+00,+341.86557E-03
-650.00E-06,-1.17033147E+00,+341.60177E-03
-625.00E-06,-1.09720495E+00,+339.66693E-03
-600.00E-06,-1.07205284E+00,+337.15452E-03
-575.00E-06,-1.06148908E+00,+336.62686E-03
-550.00E-06,-1.02655201E+00,+335.32050E-03
-525.00E-06,-989.60313E-03,+331.81532E-03
-500.00E-06,-959.89196E-03,+330.93576E-03
-475.00E-06,-927.56903E-03,+327.12943E-03
-450.00E-06,-892.60558E-03,+327.17961E-03
-425.00E-06,-875.60885E-03,+325.35760E-03
-400.00E-06,-845.23263E-03,+324.17719E-03
-375.00E-06,-811.14898E-03,+322.26766E-03
