Tempo(s),Canal 1(V),Canal 2(V)
-11.52500E-03,+3.09417696E+00,+2.50995569E+00
-11.50000E-03,+3.06479240E+00,+2.48514426E+00
-11.47500E-03,+3.03122451E+00,+2.45439028E+00
-11.45000E-03,+2.99460392E+00,+2.41724217E+00
-11.42500E-03,+2.95599866E+00,+2.37975497E+00
-11.40000E-03,+2.93034526E+00,+2.35129995E+00
-11.37500E-03,+2.89557126E+00,+2.31849842E+00
-11.35000E-03,+2.86067173E+00,+2.27996807E+00
-11.32500E-03,+2.81946569E+00,+2.23893801E+00
-11.30000E-03,+2.78094817E+00,+2.20212905E+00
-11.27500E-03,+2.74447821E+00,+2.16851095E+00
-11.25000E-03,+2.70775708E+00,+2.13552096E+00
-11.22500E-03,+2.66549584E+00,+2.09259365E+00
-11.20000E-03,+2.62712906E+00,+2.05667682E+00
-11.17500E-03,+2.59215419E+00,+2.02320946E+00
-11.15000E-03,+2.54895045E+00,+1.98420165E+00
-11.12500E-03,+2.50530741E+00,+1.94098582E+00
-11.10000E-03,+2.46756887E+00,+1.90648834E+00
-11.07500E-03,+2.43550857E+00,+1.87367440E+00
-11.05000E-03,+2.39802095E+00,+1.83470432E+00
-11.02500E-03,+2.36220444E+00,+1.79593560E+00
-11.00000E-03,+2.32766927E+00,+1.76070955E+00
-10.97500E-03,+2.29181515E+00,+1.72722961E+00
-10.95000E-03,+2.25886260E+00,+1.69529471E+00
-10.92500E-03,+2.21766923E+00,+1.65452840E+00
-10.90000E-03,+2.17966658E+00,+1.61852345E+00
-10.87500E-03,+2.14795831E+00,+1.58589806E+00
-10.85000E-03,+2.10926462E+00,+1.55034513E+00
-10.82500E-03,+2.07094798E+00,+1.51353581E+00
-10.80000E-03,+2.02999342E+00,+1.47504359E+00
-10.77500E-03,+1.99299588E+00,+1.43907620E+00
-10.75000E-03,+1.96184027E+00,+1.40574729E+00
-10.72500E-03,+1.92895073E+00,+1.37764422E+00
-10.70000E-03,+1.89407620E+00,+1.34628735E+00
-10.67500E-03,+1.85931512E+00,+1.31275726E+00
-10.65000E-03,+1.82052099E+00,+1.27848583E+00
-10.62500E-03,+1.79318431E+00,+1.25329737E+00
-10.60000E-03,+1.76467947E+00,+1.22294573E+00
-10.57500E-03,+1.72900094E+00,+1.18928980E+00
-10.55000E-03,+1.69032004E+00,+1.15019456E+00
-10.52500E-03,+1.64604850E+00,+1.11057127E+00
-10.50000E-03,+1.60587263E+00,+1.07214146E+00
-10.47500E-03,+1.56302110E+00,+1.02788295E+00
-10.45000E-03,+1.51971683E+00,+983.91281E-03
-10.42500E-03,+1.47462911E+00,+939.93052E-03
-10.40000E-03,+1.42661390E+00,+894.47826E-03
-10.37500E-03,+1.38187763E+00,+853.98822E-03
-10.35000E-03,+1.32694068E+00,+804.81750E-03
-10.32500E-03,+1.27411392E+00,+756.60140E-03
-10.30000E-03,+1.22599844E+00,+712.33003E-03
-10.27500E-03,+1.17024446E+00,+663.37274E-03
-10.25000E-03,+1.11975448E+00,+616.67656E-03
-10.22500E-03,+1.07467920E+00,+572.53113E-03
-10.20000E-03,+1.02657638E+00,+529.69184E-03
-10.17500E-03,+986.99073E-03,+489.22692E-03
-10.15000E-03,+946.32491E-03,+450.98576E-03
-10.12500E-03,+908.00823E-03,+413.84997E-03
-10.10000E-03,+875.64673E-03,+390.34517E-03
-10.07500E-03,+850.62134E-03,+365.34504E-03
-10.05000E-03,+816.62632E-03,+336.66419E-03
-10.02500E-03,+789.30251E-03,+310.34523E-03
-10.00000E-03,+755.80998E-03,+285.64657E-03
-9.97500E-03,+726.36290E-03,+257.60658E-03
-9.95000E-03,+693.73716E-03,+230.03104E-03
-9.92500E-03,+657.73195E-03,+202.99585E-03
-9.90000E-03,+627.06632E-03,+177.07899E-03
-9.87500E-03,+587.97084E-03,+146.63924E-03
-9.85000E-03,+551.71457E-03,+122.02861E-03
-9.82500E-03,+516.73948E-03,+93.87539E-03
-9.80000E-03,+481.52601E-03,+62.98316E-03
-9.77500E-03,+447.50605E-03,+40.33270E-03
-9.75000E-03,+410.52099E-03,+15.35782E-03
-9.72500E-03,+377.22948E-03,-3.61210E-03
-9.70000E-03,+338.62403E-03,-19.90591E-03
-9.67500E-03,+300.63402E-03,-31.14954E-03
-9.65000E-03,+264.57875E-03,-38.09679E-03
-9.62500E-03,+228.29743E-03,-40.23242E-03
-9.60000E-03,+194.17688E-03,-41.33792E-03
-9.57500E-03,+160.87280E-03,-41.56411E-03
-9.55000E-03,+128.82495E-03,-42.48113E-03
-9.52500E-03,+92.02874E-03,-45.05654E-03
-9.50000E-03,+54.74205E-03,-43.93848E-03
-9.47500E-03,+20.28233E-03,-43.51144E-03
-9.45000E-03,-16.61468E-03,-41.43848E-03
-9.42500E-03,-54.31583E-03,-42.56906E-03
-9.40000E-03,-88.80072E-03,-44.30265E-03
-9.37500E-03,-131.12454E-03,-43.18461E-03
-9.35000E-03,-166.61462E-03,-40.45852E-03
-9.32500E-03,-206.09959E-03,-41.42594E-03
-9.30000E-03,-247.74547E-03,-40.67211E-03
-9.27500E-03,-283.58703E-03,-43.41083E-03
-9.25000E-03,-318.56172E-03,-42.36818E-03
-9.22500E-03,-350.69757E-03,-41.95354E-03
-9.20000E-03,-392.51922E-03,-40.54642E-03
-9.17500E-03,-430.35844E-03,-43.39817E-03
-9.15000E-03,-464.11467E-03,-40.53393E-03
-9.12500E-03,-513.97662E-03,-42.61920E-03
-9.10000E-03,-561.85339E-03,-43.58665E-03
-9.07500E-03,-599.07708E-03,-40.55914E-03
-9.05000E-03,-640.84845E-03,-40.92324E-03
-9.02500E-03,-680.19501E-03,-40.35804E-03
-9.00000E-03,-718.68734E-03,-42.05401E-03
-8.97500E-03,-759.61711E-03,-43.51119E-03
-8.95000E-03,-793.49904E-03,-42.41837E-03
-8.92500E-03,-825.58439E-03,-41.84053E-03
-8.90000E-03,-860.93632E-03,-40.49609E-03
-8.87500E-03,-892.49401E-03,-41.86565E-03
-8.85000E-03,-921.95382E-03,-42.29264E-03
-8.82500E-03,-949.25286E-03,-40.98618E-03
-8.80000E-03,-978.37344E-03,-43.27266E-03
-8.77500E-03,-1.01145138E+00,-42.14193E-03
-8.75000E-03,-1.04004435E+00,-44.75486E-03
-8.72500E-03,-1.07123771E+00,-42.14198E-03
-8.70000E-03,-1.10456699E+00,-40.76000E-03
-8.67500E-03,-1.13439094E+00,-42.46873E-03
-8.65000E-03,-1.16852421E+00,-41.90323E-03
-8.62500E-03,-1.19620013E+00,-43.05896E-03
-8.60000E-03,-1.22978049E+00,-42.24246E-03
-8.57500E-03,-1.26560979E+00,-43.39838E-03
-8.55000E-03,-1.29699146E+00,-40.97353E-03
-8.52500E-03,-1.33410223E+00,-43.61188E-03
-8.50000E-03,-1.36856212E+00,-42.05403E-03
-8.47500E-03,-1.40496900E+00,-42.00378E-03
-8.45000E-03,-1.44583590E+00,-44.29012E-03
-8.42500E-03,-1.48478061E+00,-41.92839E-03
-8.40000E-03,-1.52740610E+00,-42.66974E-03
-8.37500E-03,-1.56510719E+00,-40.86050E-03
-8.35000E-03,-1.60706702E+00,-41.41324E-03
-8.32500E-03,-1.64675304E+00,-42.46858E-03
-8.30000E-03,-1.68897656E+00,-40.11937E-03
-8.27500E-03,-1.73114997E+00,-40.38314E-03
-8.25000E-03,-1.77452929E+00,-44.44102E-03
-8.22500E-03,-1.82015756E+00,-43.14688E-03
-8.20000E-03,-1.86277037E+00,-44.03880E-03
-8.17500E-03,-1.90832323E+00,-42.98364E-03
-8.15000E-03,-1.95209209E+00,-44.65450E-03
-8.12500E-03,-1.99576055E+00,-44.75492E-03
-8.10000E-03,-2.03738100E+00,-42.07911E-03
-8.07500E-03,-2.08059716E+00,-41.16196E-03
-8.05000E-03,-2.12151406E+00,-43.00875E-03
-8.02500E-03,-2.15944134E+00,-42.09180E-03
-8.00000E-03,-2.19814745E+00,-42.93343E-03
-7.97500E-03,-2.23103678E+00,-43.37298E-03
-7.95000E-03,-2.26279550E+00,-42.87060E-03
-7.92500E-03,-2.29784574E+00,-40.74738E-03
-7.90000E-03,-2.33648897E+00,-43.67464E-03
-7.87500E-03,-2.37302177E+00,-40.35804E-03
-7.85000E-03,-2.41063478E+00,-41.90337E-03
-7.82500E-03,-2.45138862E+00,-40.35804E-03
-7.80000E-03,-2.48677788E+00,-40.82278E-03
-7.77500E-03,-2.52184081E+00,-43.14716E-03
-7.75000E-03,-2.56033323E+00,-41.55161E-03
-7.72500E-03,-2.59871255E+00,-41.40079E-03
-7.70000E-03,-2.63910213E+00,-39.86806E-03
-7.67500E-03,-2.68106186E+00,-41.70218E-03
-7.65000E-03,-2.71836094E+00,-39.75500E-03
-7.62500E-03,-2.75047155E+00,-42.30540E-03
-7.60000E-03,-2.78780832E+00,-40.13194E-03
-7.57500E-03,-2.82753181E+00,-39.59167E-03
-7.55000E-03,-2.85800937E+00,-40.76010E-03
-7.52500E-03,-2.89520758E+00,-42.15441E-03
-7.50000E-03,-2.93294631E+00,-40.04398E-03
-7.47500E-03,-2.96985587E+00,-37.00374E-03
-7.45000E-03,-2.99994376E+00,-40.78520E-03
-7.42500E-03,-3.03003180E+00,-40.81026E-03
-7.40000E-03,-3.05675275E+00,-40.35804E-03
-7.37500E-03,-3.09029540E+00,-40.29521E-03
-7.35000E-03,-3.12270766E+00,-40.30773E-03
-7.32500E-03,-3.15240611E+00,-40.32036E-03
-7.30000E-03,-3.17818494E+00,-39.99368E-03
-7.27500E-03,-3.20613743E+00,-39.13947E-03
-7.25000E-03,-3.23401411E+00,-40.60925E-03
-7.22500E-03,-3.26020759E+00,-40.83540E-03
-7.20000E-03,-3.28951669E+00,-40.04397E-03
-7.17500E-03,-3.30945369E+00,-40.01886E-03
-7.15000E-03,-3.32983061E+00,-39.49119E-03
-7.12500E-03,-3.35128807E+00,-39.10169E-03
-7.10000E-03,-3.37278299E+00,-38.23487E-03
-7.07500E-03,-3.39447873E+00,-40.04397E-03
-7.05000E-03,-3.41532065E+00,-39.69220E-03
-7.02500E-03,-3.44050908E+00,-39.96868E-03
-7.00000E-03,-3.46736836E+00,-39.91830E-03
-6.97500E-03,-3.48866216E+00,-38.54887E-03
-6.95000E-03,-3.50993113E+00,-38.90085E-03
-6.92500E-03,-3.53954170E+00,-39.94345E-03
-6.90000E-03,-3.57045884E+00,-39.41583E-03
-6.87500E-03,-3.59814723E+00,-40.04397E-03
-6.85000E-03,-3.61833563E+00,-37.40564E-03
-6.82500E-03,-3.64591120E+00,-38.09687E-03
-6.80000E-03,-3.67867486E+00,-39.88064E-03
-6.77500E-03,-3.70371251E+00,-37.71999E-03
-6.75000E-03,-3.72220495E+00,-38.97610E-03
-6.72500E-03,-3.74444120E+00,-38.39816E-03
-6.70000E-03,-3.77180285E+00,-38.86304E-03
-6.67500E-03,-3.79378780E+00,-38.68710E-03
-6.65000E-03,-3.81089841E+00,-36.22472E-03
-6.62500E-03,-3.83043350E+00,-38.78769E-03
-6.60000E-03,-3.85591116E+00,-39.72990E-03
-6.57500E-03,-3.87501890E+00,-39.41583E-03
-6.55000E-03,-3.88841090E+00,-38.47362E-03
-6.52500E-03,-3.90591100E+00,-36.63932E-03
-6.50000E-03,-3.92295867E+00,-37.78278E-03
-6.47500E-03,-3.93792097E+00,-38.68714E-03
-6.45000E-03,-3.95347375E+00,-36.50124E-03
-6.42500E-03,-3.96705405E+00,-37.21734E-03
-6.40000E-03,-3.98179033E+00,-38.48617E-03
-6.37500E-03,-4.00040855E+00,-39.41590E-03
-6.35000E-03,-4.01538322E+00,-39.59177E-03
-6.32500E-03,-4.02461688E+00,-36.84060E-03
-6.30000E-03,-4.03832298E+00,-37.61940E-03
-6.27500E-03,-4.04916480E+00,-40.25751E-03
-6.25000E-03,-4.06202901E+00,-40.04397E-03
-6.22500E-03,-4.07471744E+00,-37.88306E-03
-6.20000E-03,-4.08142594E+00,-39.51632E-03
-6.17500E-03,-4.08746855E+00,-37.76993E-03
-6.15000E-03,-4.09187830E+00,-38.92594E-03
-6.12500E-03,-4.09908937E+00,-38.72493E-03
-6.10000E-03,-4.10529509E+00,-39.67959E-03
-6.07500E-03,-4.10474242E+00,-39.45350E-03
-6.05000E-03,-4.10986813E+00,-38.92591E-03
-6.02500E-03,-4.12008182E+00,-37.09185E-03
-6.00000E-03,-4.13256911E+00,-36.40077E-03
-5.97500E-03,-4.13873741E+00,-38.77518E-03
-5.95000E-03,-4.14313442E+00,-38.47362E-03
-5.92500E-03,-4.14976766E+00,-37.89570E-03
-5.90000E-03,-4.15527025E+00,-36.23726E-03
-5.87500E-03,-4.15882536E+00,-38.15940E-03
-5.85000E-03,-4.15867477E+00,-36.66451E-03
-5.82500E-03,-4.16733037E+00,-38.81298E-03
-5.80000E-03,-4.17029527E+00,-39.46598E-03
-5.77500E-03,-4.17288314E+00,-39.72990E-03
-5.75000E-03,-4.17773249E+00,-40.86066E-03
-5.72500E-03,-4.18319712E+00,-36.76513E-03
-5.70000E-03,-4.18886314E+00,-37.97118E-03
-5.67500E-03,-4.19163939E+00,-38.47362E-03
-5.65000E-03,-4.19670229E+00,-38.47362E-03
-5.62500E-03,-4.19990579E+00,-38.47350E-03
-5.60000E-03,-4.20503133E+00,-37.70742E-03
-5.57500E-03,-4.20631284E+00,-37.65711E-03
-5.55000E-03,-4.21309669E+00,-37.79511E-03
-5.52500E-03,-4.21792082E+00,-35.33291E-03
-5.50000E-03,-4.22113686E+00,-38.22215E-03
-5.47500E-03,-4.22229277E+00,-36.08683E-03
-5.45000E-03,-4.22642565E+00,-37.71977E-03
-5.42500E-03,-4.23122484E+00,-35.33291E-03
-5.40000E-03,-4.23003147E+00,-36.87825E-03
-5.37500E-03,-4.23476769E+00,-38.09661E-03
-5.35000E-03,-4.23787074E+00,-36.76498E-03
-5.32500E-03,-4.24125008E+00,-38.29763E-03
-5.30000E-03,-4.24290826E+00,-40.20738E-03
-5.27500E-03,-4.24662685E+00,-36.11178E-03
-5.25000E-03,-4.24978000E+00,-37.21741E-03
-5.22500E-03,-4.25113686E+00,-35.33291E-03
-5.20000E-03,-4.25554639E+00,-36.48878E-03
-5.17500E-03,-4.25490575E+00,-35.63454E-03
-5.15000E-03,-4.25401367E+00,-35.33291E-03
-5.12500E-03,-4.26064706E+00,-36.33785E-03
-5.10000E-03,-4.26289574E+00,-35.96105E-03
-5.07500E-03,-4.26376266E+00,-34.41577E-03
-5.05000E-03,-4.26540837E+00,-37.16727E-03
-5.02500E-03,-4.26603663E+00,-35.43345E-03
-5.00000E-03,-4.26931534E+00,-35.33308E-03
-4.97500E-03,-4.26859932E+00,-35.38315E-03
-4.95000E-03,-4.27078515E+00,-36.07415E-03
-4.92500E-03,-4.27070971E+00,-36.75253E-03
-4.90000E-03,-4.27000616E+00,-36.23756E-03
-4.87500E-03,-4.27044583E+00,-38.09680E-03
-4.85000E-03,-4.26875003E+00,-37.84548E-03
-4.82500E-03,-4.27199122E+00,-35.29524E-03
-4.80000E-03,-4.27177755E+00,-37.40586E-03
-4.77500E-03,-4.27348634E+00,-36.43832E-03
-4.75000E-03,-4.27132535E+00,-36.77762E-03
-4.72500E-03,-4.27200363E+00,-36.19973E-03
-4.70000E-03,-4.26839821E+00,-36.68976E-03
-4.67500E-03,-4.26837307E+00,-38.97621E-03
-4.65000E-03,-4.26901384E+00,-38.22228E-03
-4.62500E-03,-4.26674003E+00,-36.27513E-03
-4.60000E-03,-4.26548354E+00,-35.19471E-03
-4.57500E-03,-4.26380017E+00,-36.13697E-03
-4.55000E-03,-4.26287062E+00,-37.50614E-03
-4.52500E-03,-4.25754372E+00,-36.57665E-03
-4.50000E-03,-4.25763188E+00,-35.27012E-03
-4.47500E-03,-4.25381278E+00,-38.10939E-03
-4.45000E-03,-4.25266955E+00,-38.02131E-03
-4.42500E-03,-4.24743087E+00,-36.71474E-03
-4.40000E-03,-4.24682768E+00,-36.99133E-03
-4.37500E-03,-4.23759427E+00,-34.39088E-03
-4.35000E-03,-4.23508161E+00,-38.48628E-03
-4.32500E-03,-4.22962932E+00,-34.90575E-03
-4.30000E-03,-4.22092326E+00,-37.29290E-03
-4.27500E-03,-4.21336041E+00,-35.73489E-03
-4.25000E-03,-4.20467946E+00,-36.58912E-03
-4.22500E-03,-4.19385035E+00,-36.53888E-03
-4.20000E-03,-4.18233008E+00,-35.29524E-03
-4.17500E-03,-4.17229249E+00,-37.53141E-03
-4.15000E-03,-4.15290794E+00,-36.33786E-03
-4.12500E-03,-4.11774454E+00,-35.20727E-03
-4.10000E-03,-4.10174000E+00,-35.32042E-03
-4.07500E-03,-4.08603587E+00,-34.91828E-03
-4.05000E-03,-4.05606111E+00,-37.04157E-03
-4.02500E-03,-4.03245573E+00,-35.01884E-03
-4.00000E-03,-4.01630003E+00,-35.08169E-03
-3.97500E-03,-3.99630001E+00,-37.84548E-03
-3.95000E-03,-3.96998093E+00,-35.42087E-03
-3.92500E-03,-3.94523198E+00,-35.40832E-03
-3.90000E-03,-3.92903867E+00,-38.33561E-03
-3.87500E-03,-3.91341045E+00,-37.15462E-03
-3.85000E-03,-3.89078487E+00,-37.11703E-03
-3.82500E-03,-3.86357357E+00,-36.22500E-03
-3.80000E-03,-3.84337291E+00,-34.93084E-03
-3.77500E-03,-3.82890058E+00,-35.45838E-03
-3.75000E-03,-3.81045811E+00,-35.01878E-03
-3.72500E-03,-3.78369922E+00,-34.65454E-03
-3.70000E-03,-3.76769449E+00,-35.77269E-03
-3.67500E-03,-3.75172694E+00,-34.72996E-03
-3.65000E-03,-3.72687782E+00,-34.11419E-03
-3.62500E-03,-3.70913911E+00,-35.08167E-03
-3.60000E-03,-3.69660150E+00,-35.03142E-03
-3.57500E-03,-3.67493039E+00,-35.01884E-03
-3.55000E-03,-3.65184030E+00,-36.82802E-03
-3.52500E-03,-3.63116164E+00,-35.89832E-03
-3.50000E-03,-3.61171434E+00,-34.64199E-03
-3.47500E-03,-3.58526965E+00,-36.76498E-03
-3.45000E-03,-3.55934030E+00,-33.81285E-03
-3.42500E-03,-3.54235521E+00,-35.25759E-03
-3.40000E-03,-3.51521933E+00,-35.47101E-03
-3.37500E-03,-3.48175187E+00,-33.88817E-03
-3.35000E-03,-3.45621197E+00,-36.26271E-03
-3.32500E-03,-3.42863650E+00,-35.94861E-03
-3.30000E-03,-3.40190269E+00,-35.05655E-03
-3.27500E-03,-3.37417673E+00,-38.97630E-03
-3.25000E-03,-3.34695313E+00,-35.27012E-03
-3.22500E-03,-3.31337269E+00,-36.62702E-03
-3.20000E-03,-3.28598566E+00,-35.45863E-03
-3.17500E-03,-3.25706613E+00,-34.70477E-03
-3.15000E-03,-3.22044578E+00,-34.56643E-03
-3.12500E-03,-3.18954105E+00,-34.39074E-03
-3.10000E-03,-3.16515665E+00,-36.38826E-03
-3.07500E-03,-3.12526968E+00,-34.81787E-03
-3.05000E-03,-3.09197807E+00,-34.69218E-03
-3.02500E-03,-3.06030745E+00,-35.01884E-03
-3.00000E-03,-3.02207850E+00,-34.51637E-03
-2.97500E-03,-2.98480487E+00,-35.01884E-03
-2.95000E-03,-2.95276963E+00,-33.36045E-03
-2.92500E-03,-2.91248065E+00,-34.98122E-03
-2.90000E-03,-2.86810886E+00,-33.91345E-03
-2.87500E-03,-2.82955343E+00,-35.33291E-03
-2.85000E-03,-2.79348536E+00,-33.31020E-03
-2.82500E-03,-2.74863651E+00,-35.30777E-03
-2.80000E-03,-2.71587269E+00,-36.09937E-03
-2.77500E-03,-2.67800839E+00,-34.94348E-03
-2.75000E-03,-2.63357363E+00,-35.27015E-03
-2.72500E-03,-2.59533230E+00,-35.01884E-03
-2.70000E-03,-2.55445299E+00,-33.61196E-03
-2.67500E-03,-2.51681473E+00,-34.46611E-03
-2.65000E-03,-2.48166406E+00,-32.01614E-03
-2.62500E-03,-2.44312102E+00,-35.01884E-03
-2.60000E-03,-2.40568430E+00,-35.24494E-03
-2.57500E-03,-2.36530721E+00,-34.52895E-03
-2.55000E-03,-2.32922681E+00,-34.91832E-03
-2.52500E-03,-2.28568390E+00,-35.21992E-03
-2.50000E-03,-2.24733001E+00,-34.39067E-03
-2.47500E-03,-2.21339768E+00,-35.01884E-03
-2.45000E-03,-2.17785776E+00,-33.53636E-03
-2.42500E-03,-2.14214114E+00,-34.21477E-03
-2.40000E-03,-2.10683978E+00,-34.67960E-03
-2.37500E-03,-2.07251851E+00,-34.01389E-03
-2.35000E-03,-2.04372429E+00,-34.27748E-03
-2.32500E-03,-2.00946567E+00,-34.78012E-03
-2.30000E-03,-1.97280708E+00,-34.56655E-03
-2.27500E-03,-1.94444067E+00,-33.93846E-03
-2.25000E-03,-1.91246826E+00,-34.26497E-03
-2.22500E-03,-1.87582219E+00,-34.56648E-03
-2.20000E-03,-1.83882499E+00,-31.95357E-03
-2.17500E-03,-1.79735479E+00,-35.01884E-03
-2.15000E-03,-1.75445293E+00,-33.61184E-03
-2.12500E-03,-1.71416410E+00,-32.75768E-03
-2.10000E-03,-1.67285717E+00,-33.36034E-03
-2.07500E-03,-1.62937720E+00,-33.41073E-03
-2.05000E-03,-1.57779450E+00,-32.53157E-03
-2.02500E-03,-1.53171415E+00,-35.33291E-03
-2.00000E-03,-1.48212880E+00,-33.00865E-03
-1.97500E-03,-1.43248057E+00,-32.85818E-03
-1.95000E-03,-1.38166392E+00,-33.48607E-03
-1.92500E-03,-1.33001846E+00,-34.31520E-03
-1.90000E-03,-1.27993009E+00,-35.19456E-03
-1.87500E-03,-1.23916390E+00,-35.01863E-03
-1.85000E-03,-1.19206578E+00,-33.41093E-03
-1.82500E-03,-1.15750582E+00,-33.26014E-03
-1.80000E-03,-1.11222930E+00,-33.10922E-03
-1.77500E-03,-1.07058387E+00,-32.82035E-03
-1.75000E-03,-1.04136262E+00,-34.76743E-03
-1.72500E-03,-1.00445336E+00,-32.21737E-03
-1.70000E-03,-974.88027E-03,-34.18964E-03
-1.67500E-03,-940.70936E-03,-33.54910E-03
-1.65000E-03,-911.40011E-03,-31.77769E-03
-1.62500E-03,-883.19685E-03,-30.87315E-03
-1.60000E-03,-846.96564E-03,-30.30779E-03
-1.57500E-03,-811.47572E-03,-31.17457E-03
-1.55000E-03,-781.33764E-03,-33.66213E-03
-1.52500E-03,-745.49561E-03,-30.59659E-03
-1.50000E-03,-710.33249E-03,-32.38067E-03
-1.47500E-03,-671.14905E-03,-31.14944E-03
-1.45000E-03,-634.01318E-03,-32.50628E-03
-1.42500E-03,-596.06115E-03,-31.72731E-03
-1.40000E-03,-559.08844E-03,-34.91849E-03
-1.37500E-03,-523.08353E-03,-31.43820E-03
-1.35000E-03,-483.29706E-03,-33.68735E-03
-1.32500E-03,-446.91539E-03,-33.42344E-03
-1.30000E-03,-413.36013E-03,-30.93593E-03
-1.27500E-03,-378.41027E-03,-31.27536E-03
-1.25000E-03,-341.86497E-03,-33.13450E-03
-1.22500E-03,-310.50831E-03,-31.82791E-03
-1.20000E-03,-275.59627E-03,-33.32277E-03
-1.17500E-03,-241.53854E-03,-33.18482E-03
-1.15000E-03,-203.03320E-03,-32.64455E-03
-1.12500E-03,-167.93279E-03,-32.88328E-03
-1.10000E-03,-130.73435E-03,-34.30263E-03
-1.07500E-03,-91.99037E-03,-34.11430E-03
-1.05000E-03,-59.90517E-03,-34.25248E-03
-1.02500E-03,-20.92294E-03,-34.35298E-03
-1.00000E-03,+12.90892E-03,-34.01367E-03
-975.00E-06,+49.98182E-03,-35.01884E-03
-950.00E-06,+88.93883E-03,-33.52392E-03
-925.00E-06,+121.75294E-03,-32.12921E-03
-900.00E-06,+158.05953E-03,-34.26526E-03
-875.00E-06,+198.02219E-03,-35.64680E-03
-850.00E-06,+237.65759E-03,-32.14216E-03
-825.00E-06,+270.93634E-03,-27.15465E-03
-800.00E-06,+309.99457E-03,-20.15683E-03
-775.00E-06,+362.99703E-03,-2.14181E-03
-750.00E-06,+400.03176E-03,+21.89115E-03
-725.00E-06,+435.54698E-03,+46.17496E-03
-700.00E-06,+475.34594E-03,+72.00399E-03
-675.00E-06,+514.93131E-03,+102.44392E-03
-650.00E-06,+551.97911E-03,+130.77295E-03
-625.00E-06,+592.80825E-03,+160.33346E-03
-600.00E-06,+625.42134E-03,+184.71773E-03
-575.00E-06,+661.50180E-03,+215.39618E-03
-550.00E-06,+696.61480E-03,+246.84086E-03
-525.00E-06,+731.92906E-03,+272.46885E-03
-500.00E-06,+764.22755E-03,+300.28291E-03
-475.00E-06,+793.31096E-03,+327.14249E-03
-450.00E-06,+826.23786E-03,+354.01402E-03
-425.00E-06,+859.13991E-03,+382.46904E-03
-400.00E-06,+885.69772E-03,+406.06184E-03
-375.00E-06,+919.06419E-03,+433.76292E-03
-350.00E-06,+947.20543E-03,+464.34100E-03
-325.00E-06,+978.58723E-03,+491.51440E-03
-300.00E-06,+1.01207986E+00,+522.33097E-03
-275.00E-06,+1.04146407E+00,+553.00932E-03
-250.00E-06,+1.07434096E+00,+584.26551E-03
-225.00E-06,+1.10846173E+00,+616.08712E-03
-200.00E-06,+1.14283340E+00,+647.99668E-03
-175.00E-06,+1.17657721E+00,+678.49935E-03
-150.00E-06,+1.21519534E+00,+712.41889E-03
-125.00E-06,+1.25248168E+00,+746.57705E-03
-100.00E-06,+1.28963009E+00,+778.78805E-03
-75.00E-06,+1.32880081E+00,+814.96920E-03
-50.00E-06,+1.36848699E+00,+850.28342E-03
-25.00E-06,+1.40768294E+00,+886.33860E-03
+0.0E+00,+1.44833607E+00,+926.66514E-03
+25.00E-06,+1.48832329E+00,+969.76827E-03
+50.00E-06,+1.53185385E+00,+1.01023300E+00
+75.00E-06,+1.57140155E+00,+1.05054738E+00
+100.00E-06,+1.61560996E+00,+1.09465515E+00
+125.00E-06,+1.66089879E+00,+1.13652707E+00
+150.00E-06,+1.70653947E+00,+1.18079829E+00
+175.00E-06,+1.74746931E+00,+1.21861251E+00
+200.00E-06,+1.79427828E+00,+1.26192904E+00
+225.00E-06,+1.83885126E+00,+1.30689155E+00
+250.00E-06,+1.88200457E+00,+1.34538399E+00
+275.00E-06,+1.92671547E+00,+1.38627579E+00
+300.00E-06,+1.96910250E+00,+1.42665272E+00
+325.00E-06,+2.01147683E+00,+1.46989402E+00
+350.00E-06,+2.05192904E+00,+1.50662755E+00
+375.00E-06,+2.08633839E+00,+1.53822278E+00
+400.00E-06,+2.11509487E+00,+1.56743148E+00
+425.00E-06,+2.14961771E+00,+1.59971830E+00
+450.00E-06,+2.18608715E+00,+1.63592372E+00
+475.00E-06,+2.21445383E+00,+1.66378816E+00
+500.00E-06,+2.24927809E+00,+1.69557206E+00
+525.00E-06,+2.29288385E+00,+1.73537114E+00
+550.00E-06,+2.33363760E+00,+1.77789638E+00
+575.00E-06,+2.36956675E+00,+1.81352421E+00
+600.00E-06,+2.40314759E+00,+1.84976808E+00
+625.00E-06,+2.44488146E+00,+1.89337383E+00
+650.00E-06,+2.48625063E+00,+1.93343658E+00
+675.00E-06,+2.52068518E+00,+1.96550929E+00
+700.00E-06,+2.55479314E+00,+1.99529572E+00
+725.00E-06,+2.59223049E+00,+2.03450426E+00
+750.00E-06,+2.63702944E+00,+2.07509485E+00
+775.00E-06,+2.67221773E+00,+2.10700434E+00
+800.00E-06,+2.69985586E+00,+2.13653938E+00
+825.00E-06,+2.73709208E+00,+2.17223045E+00
+850.00E-06,+2.77598673E+00,+2.20778350E+00
+875.00E-06,+2.80813477E+00,+2.23910197E+00
+900.00E-06,+2.83128802E+00,+2.26274529E+00
+925.00E-06,+2.86145131E+00,+2.29072288E+00
+950.00E-06,+2.89284587E+00,+2.32534585E+00
+975.00E-06,+2.92106185E+00,+2.35106159E+00
+1.00000E-03,+2.95109978E+00,+2.38219267E+00
+1.02500E-03,+2.97990641E+00,+2.40960469E+00
