x-axis,1,2
second,Volt,Volt
-15.50000E-03,+1.37766958E+00,-352.97581E-03
-15.48450E-03,+1.38572235E+00,-353.44378E-03
-15.46900E-03,+1.39814697E+00,-353.88034E-03
-15.45350E-03,+1.41498115E+00,-354.15986E-03
-15.43800E-03,+1.44319723E+00,-354.86652E-03
-15.42250E-03,+1.47810930E+00,-355.53549E-03
-15.40700E-03,+1.51697865E+00,-355.04868E-03
-15.39150E-03,+1.55201634E+00,-355.98147E-03
-15.37600E-03,+1.58172740E+00,-355.78988E-03
-15.36050E-03,+1.60558418E+00,-356.35521E-03
-15.34500E-03,+1.62880025E+00,-356.79177E-03
-15.32950E-03,+1.65042086E+00,-357.47330E-03
-15.31400E-03,+1.67180276E+00,-358.28046E-03
-15.29850E-03,+1.69896359E+00,-359.09705E-03
-15.28300E-03,+1.72309674E+00,-359.10018E-03
-15.26750E-03,+1.75380022E+00,-359.64981E-03
-15.25200E-03,+1.78230525E+00,-360.00471E-03
-15.23650E-03,+1.80734293E+00,-360.46953E-03
-15.22100E-03,+1.83124996E+00,-360.13976E-03
-15.20550E-03,+1.85116202E+00,-361.60961E-03
-15.19000E-03,+1.87792082E+00,-361.09453E-03
-15.17450E-03,+1.90104897E+00,-361.69126E-03
-15.15900E-03,+1.92030775E+00,-361.88913E-03
-15.14350E-03,+1.94439071E+00,-362.10584E-03
-15.12800E-03,+1.96868721E+00,-362.78109E-03
-15.11250E-03,+1.99136312E+00,-362.94755E-03
-15.09700E-03,+2.01199119E+00,-363.34328E-03
-15.08150E-03,+2.03461686E+00,-363.65735E-03
-15.06600E-03,+2.05472994E+00,-364.20383E-03
-15.05050E-03,+2.08832298E+00,-364.51790E-03
-15.03500E-03,+2.11761941E+00,-364.69064E-03
-15.01950E-03,+2.14622490E+00,-364.75345E-03
-15.00400E-03,+2.17180285E+00,-365.46011E-03
-14.98850E-03,+2.18841087E+00,-366.04114E-03
-14.97300E-03,+2.20093599E+00,-366.14792E-03
-14.95750E-03,+2.21849875E+00,-366.85772E-03
-14.94200E-03,+2.23478012E+00,-367.37908E-03
-14.92650E-03,+2.26606149E+00,-367.74340E-03
-14.91100E-03,+2.29490586E+00,-368.04491E-03
-14.89550E-03,+2.31843594E+00,-369.03737E-03
-14.88000E-03,+2.34374996E+00,-368.64792E-03
-14.86450E-03,+2.36274493E+00,-369.41112E-03
-14.84900E-03,+2.38309665E+00,-369.74089E-03
-14.83350E-03,+2.39570974E+00,-370.36903E-03
-14.81800E-03,+2.41123735E+00,-370.40672E-03
