Tempo(s),Canal 1(V),Canal 2(V)
-12.90000E-03,+3.97022007E+00,+3.49576001E+00
-12.87500E-03,+3.97195294E+00,+3.49739316E+00
-12.85000E-03,+3.97057175E+00,+3.49552133E+00
-12.82500E-03,+3.96151412E+00,+3.49863692E+00
-12.80000E-03,+3.98011963E+00,+3.49827258E+00
-12.77500E-03,+3.97873768E+00,+3.49864941E+00
-12.75000E-03,+3.98413898E+00,+3.49908912E+00
-12.72500E-03,+3.99888847E+00,+3.49548361E+00
-12.70000E-03,+4.00392631E+00,+3.49628771E+00
-12.67500E-03,+4.02284498E+00,+3.49741825E+00
-12.65000E-03,+4.02011941E+00,+3.49878774E+00
-12.62500E-03,+4.01705351E+00,+3.49726746E+00
-12.60000E-03,+4.02858705E+00,+3.49849869E+00
-12.57500E-03,+4.02397616E+00,+3.49923987E+00
-12.55000E-03,+4.03091034E+00,+3.49818460E+00
-12.52500E-03,+4.03006943E+00,+3.49890072E+00
-12.50000E-03,+4.03313439E+00,+3.50015698E+00
-12.47500E-03,+4.03912720E+00,+3.50015700E+00
-12.45000E-03,+4.03367462E+00,+3.49719210E+00
-12.42500E-03,+4.03587269E+00,+3.49952886E+00
-12.40000E-03,+4.03900158E+00,+3.49910171E+00
-12.37500E-03,+4.03954138E+00,+3.49984288E+00
-12.35000E-03,+4.05141283E+00,+3.49896358E+00
-12.32500E-03,+4.04221714E+00,+3.50000628E+00
-12.30000E-03,+4.04833533E+00,+3.49947858E+00
-12.27500E-03,+4.04854937E+00,+3.50082285E+00
-12.25000E-03,+4.05153874E+00,+3.50109921E+00
-12.22500E-03,+4.05901363E+00,+3.50086053E+00
-12.20000E-03,+4.05086093E+00,+3.50101136E+00
-12.17500E-03,+4.05730511E+00,+3.50140060E+00
-12.15000E-03,+4.06118746E+00,+3.50263175E+00
-12.12500E-03,+4.06096077E+00,+3.50109921E+00
-12.10000E-03,+4.06382521E+00,+3.50361177E+00
-12.07500E-03,+4.06018241E+00,+3.50367449E+00
-12.05000E-03,+4.06663904E+00,+3.50215452E+00
-12.02500E-03,+4.06418994E+00,+3.50264445E+00
-12.00000E-03,+4.05838521E+00,+3.50380013E+00
-11.97500E-03,+4.06465447E+00,+3.50327261E+00
-11.95000E-03,+4.06143884E+00,+3.50371236E+00
-11.92500E-03,+4.06137514E+00,+3.50518212E+00
-11.90000E-03,+4.06150123E+00,+3.50557146E+00
-11.87500E-03,+4.05135086E+00,+3.50329776E+00
-11.85000E-03,+4.06520743E+00,+3.50677772E+00
-11.82500E-03,+4.05670250E+00,+3.50357399E+00
-11.80000E-03,+4.05608617E+00,+3.50514437E+00
-11.77500E-03,+4.05797109E+00,+3.50425262E+00
-11.75000E-03,+4.04676536E+00,+3.50731784E+00
-11.72500E-03,+4.05543286E+00,+3.50729260E+00
-11.70000E-03,+4.04957933E+00,+3.50612433E+00
-11.67500E-03,+4.04265654E+00,+3.50725504E+00
-11.65000E-03,+4.04410179E+00,+3.50614939E+00
-11.62500E-03,+4.03571004E+00,+3.50643840E+00
-11.60000E-03,+4.03763128E+00,+3.50650127E+00
-11.57500E-03,+4.03273246E+00,+3.50592325E+00
-11.55000E-03,+4.02102338E+00,+3.50617456E+00
-11.52500E-03,+4.02331049E+00,+3.50724249E+00
-11.50000E-03,+4.01127523E+00,+3.50681526E+00
-11.47500E-03,+4.01126194E+00,+3.50882550E+00
-11.45000E-03,+4.00338591E+00,+3.50655133E+00
-11.42500E-03,+3.98687842E+00,+3.50722982E+00
-11.40000E-03,+3.99253170E+00,+3.50769469E+00
-11.37500E-03,+3.97679007E+00,+3.50819722E+00
-11.35000E-03,+3.96150072E+00,+3.50779506E+00
-11.32500E-03,+3.94681520E+00,+3.50709163E+00
-11.30000E-03,+3.92871239E+00,+3.50789571E+00
-11.27500E-03,+3.91540773E+00,+3.50989318E+00
-11.25000E-03,+3.88081077E+00,+3.50738074E+00
-11.22500E-03,+3.86809619E+00,+3.50711679E+00
-11.20000E-03,+3.85349953E+00,+3.50738062E+00
-11.17500E-03,+3.82250563E+00,+3.50765693E+00
-11.15000E-03,+3.80592248E+00,+3.50758161E+00
-11.12500E-03,+3.77346172E+00,+3.50712937E+00
-11.10000E-03,+3.75847344E+00,+3.50728003E+00
-11.07500E-03,+3.74425317E+00,+3.50765701E+00
-11.05000E-03,+3.71460359E+00,+3.50518212E+00
-11.02500E-03,+3.69813364E+00,+3.50589834E+00
-11.00000E-03,+3.67672792E+00,+3.50731782E+00
-10.97500E-03,+3.65690287E+00,+3.50594852E+00
-10.95000E-03,+3.64779438E+00,+3.50725493E+00
-10.92500E-03,+3.61947834E+00,+3.50872493E+00
-10.90000E-03,+3.59800800E+00,+3.50731786E+00
-10.87500E-03,+3.57961718E+00,+3.50631279E+00
-10.85000E-03,+3.55695333E+00,+3.50658907E+00
-10.82500E-03,+3.54382472E+00,+3.50667701E+00
-10.80000E-03,+3.52133803E+00,+3.50769469E+00
-10.77500E-03,+3.50030707E+00,+3.50824752E+00
-10.75000E-03,+3.49726778E+00,+3.50788315E+00
-10.72500E-03,+3.46983032E+00,+3.50724247E+00
-10.70000E-03,+3.45142510E+00,+3.50565950E+00
-10.67500E-03,+3.43343598E+00,+3.50728010E+00
-10.65000E-03,+3.40668983E+00,+3.50533291E+00
-10.62500E-03,+3.40185238E+00,+3.50612433E+00
-10.60000E-03,+3.37273256E+00,+3.50712941E+00
-10.57500E-03,+3.34694022E+00,+3.50523223E+00
-10.55000E-03,+3.32578503E+00,+3.50808427E+00
-10.52500E-03,+3.29270745E+00,+3.50672732E+00
-10.50000E-03,+3.27182735E+00,+3.50932775E+00
-10.47500E-03,+3.24848578E+00,+3.50675248E+00
-10.45000E-03,+3.20768159E+00,+3.50651376E+00
-10.42500E-03,+3.18488009E+00,+3.50418963E+00
-10.40000E-03,+3.15328544E+00,+3.50667705E+00
-10.37500E-03,+3.11504351E+00,+3.50769469E+00
-10.35000E-03,+3.08677670E+00,+3.50802127E+00
-10.32500E-03,+3.05202888E+00,+3.50706655E+00
-10.30000E-03,+3.01989236E+00,+3.50709166E+00
-10.27500E-03,+2.99677759E+00,+3.50774484E+00
-10.25000E-03,+2.95373743E+00,+3.50480533E+00
-10.22500E-03,+2.91911354E+00,+3.50483039E+00
-10.20000E-03,+2.88591029E+00,+3.50651387E+00
-10.17500E-03,+2.84400168E+00,+3.50623743E+00
-10.15000E-03,+2.81523175E+00,+3.50711675E+00
-10.12500E-03,+2.78834821E+00,+3.50581026E+00
-10.10000E-03,+2.74415160E+00,+3.50626248E+00
-10.07500E-03,+2.70707806E+00,+3.50611179E+00
-10.05000E-03,+2.66660148E+00,+3.50596089E+00
-10.02500E-03,+2.62490598E+00,+3.50606158E+00
-10.00000E-03,+2.59971680E+00,+3.50581029E+00
-9.97500E-03,+2.56334831E+00,+3.50565954E+00
-9.95000E-03,+2.51804613E+00,+3.50636311E+00
-9.92500E-03,+2.47618610E+00,+3.50660173E+00
-9.90000E-03,+2.43416435E+00,+3.50666456E+00
-9.87500E-03,+2.39318479E+00,+3.50681530E+00
-9.85000E-03,+2.36984238E+00,+3.50581026E+00
-9.82500E-03,+2.33549643E+00,+3.50513179E+00
-9.80000E-03,+2.29646298E+00,+3.50537062E+00
-9.77500E-03,+2.26197767E+00,+3.50686561E+00
-9.75000E-03,+2.21824736E+00,+3.50631282E+00
-9.72500E-03,+2.17574766E+00,+3.50676499E+00
-9.70000E-03,+2.15651318E+00,+3.50740575E+00
-9.67500E-03,+2.12045866E+00,+3.50694098E+00
-9.65000E-03,+2.08361145E+00,+3.50544605E+00
-9.62500E-03,+2.05015615E+00,+3.50681525E+00
-9.60000E-03,+2.01180253E+00,+3.50653894E+00
-9.57500E-03,+1.97583543E+00,+3.50475514E+00
-9.55000E-03,+1.94621172E+00,+3.50526999E+00
-9.52500E-03,+1.91721764E+00,+3.50706655E+00
-9.50000E-03,+1.87358642E+00,+3.50706661E+00
-9.47500E-03,+1.83307039E+00,+3.50540823E+00
-9.45000E-03,+1.80264408E+00,+3.50628764E+00
-9.42500E-03,+1.76025768E+00,+3.50607393E+00
-9.40000E-03,+1.72435268E+00,+3.50624984E+00
-9.37500E-03,+1.69550796E+00,+3.50957902E+00
-9.35000E-03,+1.65050857E+00,+3.50712942E+00
-9.32500E-03,+1.60420129E+00,+3.50716704E+00
-9.30000E-03,+1.56960372E+00,+3.50437807E+00
-9.27500E-03,+1.52186546E+00,+3.50581026E+00
-9.25000E-03,+1.48150091E+00,+3.50354907E+00
-9.22500E-03,+1.44631206E+00,+3.50519470E+00
-9.20000E-03,+1.40082247E+00,+3.50581026E+00
-9.17500E-03,+1.35323412E+00,+3.50671484E+00
-9.15000E-03,+1.30827210E+00,+3.50452894E+00
-9.12500E-03,+1.23702855E+00,+3.50398875E+00
-9.10000E-03,+1.17204110E+00,+3.50563446E+00
-9.07500E-03,+1.14526963E+00,+3.50518212E+00
-9.05000E-03,+1.12954161E+00,+3.50332281E+00
-9.02500E-03,+1.09560857E+00,+3.50327248E+00
-9.00000E-03,+1.02547000E+00,+3.50581026E+00
-8.97500E-03,+950.13175E-03,+3.50329770E+00
-8.95000E-03,+917.05407E-03,+3.50354908E+00
-8.92500E-03,+903.86268E-03,+3.50363701E+00
-8.90000E-03,+883.66203E-03,+3.50328515E+00
-8.87500E-03,+843.30976E-03,+3.50329758E+00
-8.85000E-03,+800.97292E-03,+3.50520721E+00
-8.82500E-03,+768.92571E-03,+3.50661425E+00
-8.80000E-03,+737.66968E-03,+3.50602382E+00
-8.77500E-03,+712.95811E-03,+3.50451621E+00
-8.75000E-03,+681.06097E-03,+3.50329780E+00
-8.72500E-03,+650.53385E-03,+3.50349866E+00
-8.70000E-03,+610.26940E-03,+3.50454138E+00
-8.67500E-03,+579.16429E-03,+3.50387549E+00
-8.65000E-03,+544.36546E-03,+3.50601126E+00
-8.62500E-03,+511.27470E-03,+3.50248108E+00
-8.60000E-03,+478.84992E-03,+3.50339830E+00
-8.57500E-03,+444.03848E-03,+3.50525747E+00
-8.55000E-03,+405.70915E-03,+3.50194084E+00
-8.52500E-03,+371.07380E-03,+3.50426495E+00
-8.50000E-03,+333.00831E-03,+3.50530776E+00
-8.47500E-03,+291.76446E-03,+3.50372502E+00
-8.45000E-03,+251.26216E-03,+3.50558402E+00
-8.42500E-03,+215.44558E-03,+3.50329770E+00
-8.40000E-03,+178.91288E-03,+3.50425253E+00
-8.37500E-03,+137.84495E-03,+3.50329770E+00
-8.35000E-03,+100.38282E-03,+3.50369987E+00
-8.32500E-03,+68.22203E-03,+3.50400132E+00
-8.30000E-03,+32.43056E-03,+3.50440318E+00
-8.27500E-03,-4.74291E-03,+3.50280761E+00
-8.25000E-03,-40.92383E-03,+3.50354891E+00
-8.22500E-03,-73.96389E-03,+3.50540823E+00
-8.20000E-03,-107.77033E-03,+3.50282033E+00
-8.17500E-03,-145.22029E-03,+3.50278260E+00
-8.15000E-03,-180.72284E-03,+3.50402637E+00
-8.12500E-03,-220.00657E-03,+3.50549610E+00
-8.10000E-03,-255.77303E-03,+3.50277004E+00
-8.07500E-03,-290.48406E-03,+3.50329770E+00
-8.05000E-03,-322.88353E-03,+3.50299622E+00
-8.02500E-03,-354.79312E-03,+3.50592334E+00
-8.00000E-03,-397.39340E-03,+3.50380032E+00
-7.97500E-03,-426.91609E-03,+3.50581026E+00
-7.95000E-03,-457.84588E-03,+3.50550886E+00
-7.92500E-03,-500.96135E-03,+3.50523241E+00
-7.90000E-03,-543.82582E-03,+3.50422723E+00
-7.87500E-03,-589.16498E-03,+3.50562164E+00
-7.85000E-03,-629.17739E-03,+3.50446608E+00
-7.82500E-03,-663.39853E-03,+3.50525754E+00
-7.80000E-03,-696.50155E-03,+3.50405140E+00
-7.77500E-03,-729.88090E-03,+3.50465458E+00
-7.75000E-03,-766.61457E-03,+3.50342332E+00
-7.72500E-03,-799.45396E-03,+3.50329770E+00
-7.70000E-03,-831.63975E-03,+3.50519459E+00
-7.67500E-03,-862.07951E-03,+3.50570961E+00
-7.65000E-03,-891.92858E-03,+3.50581026E+00
-7.62500E-03,-923.64993E-03,+3.50179008E+00
-7.60000E-03,-955.94903E-03,+3.50398872E+00
-7.57500E-03,-986.65234E-03,+3.50520720E+00
-7.55000E-03,-1.01662710E+00,+3.50500614E+00
-7.52500E-03,-1.04751924E+00,+3.50246850E+00
-7.50000E-03,-1.07993134E+00,+3.50266961E+00
-7.47500E-03,-1.11280814E+00,+3.50309675E+00
-7.45000E-03,-1.14670286E+00,+3.50479277E+00
-7.42500E-03,-1.17788375E+00,+3.50387548E+00
-7.40000E-03,-1.21014460E+00,+3.50490563E+00
-7.37500E-03,-1.24456692E+00,+3.50430267E+00
-7.35000E-03,-1.27660249E+00,+3.50339831E+00
-7.32500E-03,-1.31109934E+00,+3.50577259E+00
-7.30000E-03,-1.35015764E+00,+3.50307156E+00
-7.27500E-03,-1.38618822E+00,+3.50349862E+00
-7.25000E-03,-1.43866305E+00,+3.50128771E+00
-7.22500E-03,-1.51672770E+00,+3.50390083E+00
-7.20000E-03,-1.55215495E+00,+3.50324742E+00
-7.17500E-03,-1.56532025E+00,+3.50289557E+00
-7.15000E-03,-1.58221736E+00,+3.50322234E+00
-7.12500E-03,-1.62000717E+00,+3.50241819E+00
-7.10000E-03,-1.67416547E+00,+3.50475507E+00
-7.07500E-03,-1.73726767E+00,+3.50357403E+00
-7.05000E-03,-1.77231835E+00,+3.50136312E+00
-7.02500E-03,-1.79591055E+00,+3.50111176E+00
-7.00000E-03,-1.83746871E+00,+3.50317196E+00
-6.97500E-03,-1.87871317E+00,+3.50266956E+00
-6.95000E-03,-1.91666514E+00,+3.50191572E+00
-6.92500E-03,-1.96618698E+00,+3.50216698E+00
-6.90000E-03,-2.00476789E+00,+3.50166461E+00
-6.87500E-03,-2.03282135E+00,+3.50204139E+00
-6.85000E-03,-2.07650105E+00,+3.50271980E+00
-6.82500E-03,-2.12155238E+00,+3.50246858E+00
-6.80000E-03,-2.15559771E+00,+3.50217957E+00
-6.77500E-03,-2.19308412E+00,+3.50295846E+00
-6.75000E-03,-2.22986795E+00,+3.50153901E+00
-6.72500E-03,-2.26201693E+00,+3.50177766E+00
-6.70000E-03,-2.29888791E+00,+3.50488073E+00
-6.67500E-03,-2.34467988E+00,+3.50209171E+00
-6.65000E-03,-2.36973075E+00,+3.50217960E+00
-6.62500E-03,-2.39450387E+00,+3.50304656E+00
-6.60000E-03,-2.43783280E+00,+3.50235549E+00
-6.57500E-03,-2.47650188E+00,+3.50109921E+00
-6.55000E-03,-2.51935279E+00,+3.50284534E+00
-6.52500E-03,-2.56393853E+00,+3.50162675E+00
-6.50000E-03,-2.59645206E+00,+3.50160166E+00
-6.47500E-03,-2.62863736E+00,+3.50180267E+00
-6.45000E-03,-2.67474238E+00,+3.50307158E+00
-6.42500E-03,-2.71746879E+00,+3.50451628E+00
-6.40000E-03,-2.74578512E+00,+3.50265701E+00
-6.37500E-03,-2.78621258E+00,+3.50229269E+00
-6.35000E-03,-2.82214308E+00,+3.50396365E+00
-6.32500E-03,-2.85736852E+00,+3.50219219E+00
-6.30000E-03,-2.89019446E+00,+3.50235549E+00
-6.27500E-03,-2.92220518E+00,+3.50307169E+00
-6.25000E-03,-2.95398969E+00,+3.50549625E+00
-6.22500E-03,-2.98922743E+00,+3.50275738E+00
-6.20000E-03,-3.02337408E+00,+3.50230506E+00
-6.17500E-03,-3.04926567E+00,+3.50104884E+00
-6.15000E-03,-3.07491815E+00,+3.50246857E+00
-6.12500E-03,-3.10141353E+00,+3.50135052E+00
-6.10000E-03,-3.12152724E+00,+3.50116210E+00
-6.07500E-03,-3.15319766E+00,+3.50263189E+00
-6.05000E-03,-3.17934138E+00,+3.50235549E+00
-6.02500E-03,-3.20346134E+00,+3.50070970E+00
-6.00000E-03,-3.23508133E+00,+3.50185307E+00
-5.97500E-03,-3.25378830E+00,+3.50229260E+00
-5.95000E-03,-3.27515766E+00,+3.50206656E+00
-5.92500E-03,-3.30245645E+00,+3.50245593E+00
-5.90000E-03,-3.32366282E+00,+3.50243085E+00
-5.87500E-03,-3.34563416E+00,+3.50348601E+00
-5.85000E-03,-3.37048360E+00,+3.50131273E+00
-5.82500E-03,-3.38779605E+00,+3.50200367E+00
-5.80000E-03,-3.42029565E+00,+3.50136313E+00
-5.77500E-03,-3.45323578E+00,+3.50155131E+00
-5.75000E-03,-3.47082330E+00,+3.50260669E+00
-5.72500E-03,-3.50189019E+00,+3.50235549E+00
-5.70000E-03,-3.53341123E+00,+3.50235549E+00
-5.67500E-03,-3.55142669E+00,+3.50176490E+00
-5.65000E-03,-3.58921465E+00,+3.50104894E+00
-5.62500E-03,-3.62107422E+00,+3.50204142E+00
-5.60000E-03,-3.63583539E+00,+3.49883783E+00
-5.57500E-03,-3.66785758E+00,+3.50417725E+00
-5.55000E-03,-3.69337398E+00,+3.50108662E+00
-5.52500E-03,-3.71298399E+00,+3.50158910E+00
-5.50000E-03,-3.74437762E+00,+3.50342336E+00
-5.47500E-03,-3.76000675E+00,+3.50197853E+00
-5.45000E-03,-3.77244293E+00,+3.50401387E+00
-5.42500E-03,-3.80465510E+00,+3.50145091E+00
-5.40000E-03,-3.81707976E+00,+3.50121236E+00
-5.37500E-03,-3.83677687E+00,+3.50260640E+00
-5.35000E-03,-3.85616199E+00,+3.50205392E+00
-5.32500E-03,-3.85890190E+00,+3.50204142E+00
-5.30000E-03,-3.88514466E+00,+3.50211675E+00
-5.27500E-03,-3.89916558E+00,+3.50150126E+00
-5.25000E-03,-3.90681495E+00,+3.50266956E+00
-5.22500E-03,-3.93261906E+00,+3.50008168E+00
-5.20000E-03,-3.94093739E+00,+3.50124982E+00
-5.17500E-03,-3.95907636E+00,+3.50231779E+00
-5.15000E-03,-3.98381394E+00,+3.50113685E+00
-5.12500E-03,-3.97967908E+00,+3.50128768E+00
-5.10000E-03,-3.99612385E+00,+3.49974261E+00
-5.07500E-03,-4.00792180E+00,+3.50093591E+00
-5.05000E-03,-4.01491830E+00,+3.50284556E+00
-5.02500E-03,-4.03078470E+00,+3.50325990E+00
-5.00000E-03,-4.02810982E+00,+3.50266947E+00
-4.97500E-03,-4.03025712E+00,+3.50078514E+00
-4.95000E-03,-4.03846135E+00,+3.50131279E+00
-4.92500E-03,-4.04388833E+00,+3.50251882E+00
-4.90000E-03,-4.05171449E+00,+3.50067206E+00
-4.87500E-03,-4.05738101E+00,+3.50153894E+00
-4.85000E-03,-4.05975528E+00,+3.50260667E+00
-4.82500E-03,-4.06865009E+00,+3.49877501E+00
-4.80000E-03,-4.06592325E+00,+3.50087306E+00
-4.77500E-03,-4.07560893E+00,+3.50050879E+00
-4.75000E-03,-4.08112498E+00,+3.50260693E+00
-4.72500E-03,-4.09377496E+00,+3.50329770E+00
-4.70000E-03,-4.10466660E+00,+3.50107407E+00
-4.67500E-03,-4.10206644E+00,+3.49799597E+00
-4.65000E-03,-4.10558362E+00,+3.50158925E+00
-4.62500E-03,-4.11246919E+00,+3.50179012E+00
-4.60000E-03,-4.11430274E+00,+3.50151383E+00
-4.57500E-03,-4.12092268E+00,+3.50089800E+00
-4.55000E-03,-4.11810985E+00,+3.49967967E+00
-4.52500E-03,-4.12469196E+00,+3.50442851E+00
-4.50000E-03,-4.13527075E+00,+3.50229269E+00
-4.47500E-03,-4.13357400E+00,+3.50043325E+00
-4.45000E-03,-4.14239287E+00,+3.50130010E+00
-4.42500E-03,-4.14463015E+00,+3.50078514E+00
-4.40000E-03,-4.15248111E+00,+3.50083541E+00
-4.37500E-03,-4.17634996E+00,+3.50078512E+00
-4.35000E-03,-4.17439048E+00,+3.49867446E+00
-4.32500E-03,-4.18709150E+00,+3.50109921E+00
-4.30000E-03,-4.18891367E+00,+3.50024476E+00
-4.27500E-03,-4.19184020E+00,+3.50150119E+00
-4.25000E-03,-4.19739293E+00,+3.50210425E+00
-4.22500E-03,-4.19392622E+00,+3.50079772E+00
-4.20000E-03,-4.19836036E+00,+3.50043340E+00
-4.17500E-03,-4.20069745E+00,+3.50096099E+00
-4.15000E-03,-4.19927719E+00,+3.50123738E+00
-4.12500E-03,-4.20373728E+00,+3.50040829E+00
-4.10000E-03,-4.19895143E+00,+3.49882532E+00
-4.07500E-03,-4.20535787E+00,+3.49972999E+00
-4.05000E-03,-4.21054707E+00,+3.50088558E+00
-4.02500E-03,-4.20558385E+00,+3.49985555E+00
-4.00000E-03,-4.20995590E+00,+3.50015692E+00
-3.97500E-03,-4.21180316E+00,+3.50008169E+00
-3.95000E-03,-4.21258140E+00,+3.49916458E+00
-3.92500E-03,-4.21635051E+00,+3.50069730E+00
-3.90000E-03,-4.21280730E+00,+3.49955395E+00
-3.87500E-03,-4.21981784E+00,+3.50191582E+00
-3.85000E-03,-4.22034579E+00,+3.50184040E+00
-3.82500E-03,-4.22147553E+00,+3.50069702E+00
-3.80000E-03,-4.22274527E+00,+3.50175238E+00
-3.77500E-03,-4.22289601E+00,+3.50062187E+00
-3.75000E-03,-4.22879980E+00,+3.50141312E+00
-3.72500E-03,-4.22685330E+00,+3.50153907E+00
-3.70000E-03,-4.22230480E+00,+3.50209187E+00
-3.67500E-03,-4.22397620E+00,+3.49952886E+00
-3.65000E-03,-4.22444119E+00,+3.49901380E+00
-3.62500E-03,-4.22792025E+00,+3.50191568E+00
-3.60000E-03,-4.22552113E+00,+3.49957917E+00
-3.57500E-03,-4.22192792E+00,+3.50192840E+00
-3.55000E-03,-4.22417749E+00,+3.50005640E+00
-3.52500E-03,-4.22116206E+00,+3.50249366E+00
-3.50000E-03,-4.21988026E+00,+3.50191578E+00
-3.47500E-03,-4.21444128E+00,+3.50054646E+00
-3.45000E-03,-4.21341076E+00,+3.50083542E+00
-3.42500E-03,-4.21489344E+00,+3.50068470E+00
-3.40000E-03,-4.21089820E+00,+3.50113668E+00
-3.37500E-03,-4.21008118E+00,+3.49852388E+00
-3.35000E-03,-4.20473017E+00,+3.49896361E+00
-3.32500E-03,-4.20173995E+00,+3.49809666E+00
-3.30000E-03,-4.20241788E+00,+3.50205385E+00
-3.27500E-03,-4.18892540E+00,+3.50081023E+00
-3.25000E-03,-4.18998083E+00,+3.49770715E+00
-3.22500E-03,-4.19003185E+00,+3.49947871E+00
-3.20000E-03,-4.18241803E+00,+3.50143834E+00
-3.17500E-03,-4.17863654E+00,+3.50038306E+00
-3.15000E-03,-4.16686604E+00,+3.49822231E+00
-3.12500E-03,-4.16849834E+00,+3.50078514E+00
-3.10000E-03,-4.16104924E+00,+3.50078514E+00
-3.07500E-03,-4.14716672E+00,+3.50083559E+00
-3.05000E-03,-4.14506897E+00,+3.49880037E+00
-3.02500E-03,-4.13162701E+00,+3.49867455E+00
-3.00000E-03,-4.11410153E+00,+3.50103621E+00
-2.97500E-03,-4.10464135E+00,+3.50083546E+00
-2.95000E-03,-4.08720485E+00,+3.50148862E+00
-2.92500E-03,-4.06823502E+00,+3.49858665E+00
-2.90000E-03,-4.04358686E+00,+3.49874983E+00
-2.87500E-03,-4.02377343E+00,+3.49864943E+00
-2.85000E-03,-4.00597354E+00,+3.49983043E+00
-2.82500E-03,-3.97251966E+00,+3.49931536E+00
-2.80000E-03,-3.96839844E+00,+3.49769465E+00
-2.77500E-03,-3.94147679E+00,+3.49962948E+00
-2.75000E-03,-3.91340961E+00,+3.49952903E+00
-2.72500E-03,-3.89897542E+00,+3.49962941E+00
-2.70000E-03,-3.86784628E+00,+3.49872480E+00
-2.67500E-03,-3.85455303E+00,+3.49857422E+00
-2.65000E-03,-3.84103710E+00,+3.49824748E+00
-2.62500E-03,-3.80700252E+00,+3.50028276E+00
-2.60000E-03,-3.78966653E+00,+3.49907666E+00
-2.57500E-03,-3.77084849E+00,+3.49945369E+00
-2.55000E-03,-3.75565883E+00,+3.49886318E+00
-2.52500E-03,-3.74134970E+00,+3.49874991E+00
-2.50000E-03,-3.71372539E+00,+3.49827265E+00
-2.47500E-03,-3.70244277E+00,+3.49857398E+00
-2.45000E-03,-3.68753172E+00,+3.49754395E+00
-2.42500E-03,-3.66822199E+00,+3.49959141E+00
-2.40000E-03,-3.65547032E+00,+3.50103648E+00
-2.37500E-03,-3.63150141E+00,+3.50053364E+00
-2.35000E-03,-3.61580993E+00,+3.49942821E+00
-2.32500E-03,-3.60431578E+00,+3.49985563E+00
-2.30000E-03,-3.57803332E+00,+3.49990592E+00
-2.27500E-03,-3.55608565E+00,+3.50148873E+00
-2.25000E-03,-3.52986830E+00,+3.49940347E+00
-2.22500E-03,-3.50627468E+00,+3.50135038E+00
-2.20000E-03,-3.48504281E+00,+3.50073485E+00
-2.17500E-03,-3.45098583E+00,+3.50131285E+00
-2.15000E-03,-3.41935160E+00,+3.50048370E+00
-2.12500E-03,-3.39312168E+00,+3.49977990E+00
-2.10000E-03,-3.35641333E+00,+3.50050872E+00
-2.07500E-03,-3.33246742E+00,+3.50050883E+00
-2.05000E-03,-3.29790767E+00,+3.49846111E+00
-2.02500E-03,-3.25915080E+00,+3.50108666E+00
-2.00000E-03,-3.23457837E+00,+3.50084793E+00
-1.97500E-03,-3.20852421E+00,+3.49945364E+00
-1.95000E-03,-3.16842266E+00,+3.49912665E+00
-1.92500E-03,-3.14363578E+00,+3.50015700E+00
-1.90000E-03,-3.10273256E+00,+3.49784551E+00
-1.87500E-03,-3.06674013E+00,+3.50015710E+00
-1.85000E-03,-3.04564697E+00,+3.49985560E+00
-1.82500E-03,-3.00797136E+00,+3.50035797E+00
-1.80000E-03,-2.96612312E+00,+3.50108661E+00
-1.77500E-03,-2.93312086E+00,+3.50073478E+00
-1.75000E-03,-2.88231806E+00,+3.49701629E+00
-1.72500E-03,-2.84558362E+00,+3.50166445E+00
-1.70000E-03,-2.81445383E+00,+3.50059679E+00
-1.67500E-03,-2.77207894E+00,+3.50078514E+00
-1.65000E-03,-2.73283134E+00,+3.49934023E+00
-1.62500E-03,-2.70059613E+00,+3.49720481E+00
-1.60000E-03,-2.65655200E+00,+3.49929018E+00
-1.57500E-03,-2.62347283E+00,+3.49847373E+00
-1.55000E-03,-2.59613745E+00,+3.50070982E+00
-1.52500E-03,-2.55342307E+00,+3.50018227E+00
-1.50000E-03,-2.51535654E+00,+3.49990569E+00
-1.47500E-03,-2.48542005E+00,+3.49927769E+00
-1.45000E-03,-2.44304686E+00,+3.50091086E+00
-1.42500E-03,-2.40477987E+00,+3.50070973E+00
-1.40000E-03,-2.38333584E+00,+3.49717937E+00
-1.37500E-03,-2.34418936E+00,+3.50015700E+00
-1.35000E-03,-2.30508012E+00,+3.49937798E+00
-1.32500E-03,-2.27171376E+00,+3.50001875E+00
-1.30000E-03,-2.23828533E+00,+3.50078514E+00
-1.27500E-03,-2.20441527E+00,+3.49862446E+00
-1.25000E-03,-2.17666325E+00,+3.50078510E+00
-1.22500E-03,-2.14011925E+00,+3.50035793E+00
-1.20000E-03,-2.10059552E+00,+3.49908907E+00
-1.17500E-03,-2.06648748E+00,+3.50045847E+00
-1.15000E-03,-2.03696597E+00,+3.49726764E+00
-1.12500E-03,-2.00021994E+00,+3.49802152E+00
-1.10000E-03,-1.97072109E+00,+3.50073481E+00
-1.07500E-03,-1.93230511E+00,+3.50055912E+00
-1.05000E-03,-1.89008055E+00,+3.50060930E+00
-1.02500E-03,-1.85408792E+00,+3.50078514E+00
-1.00000E-03,-1.81378747E+00,+3.49965450E+00
-975.00E-06,-1.76969182E+00,+3.50003118E+00
-950.00E-06,-1.73294485E+00,+3.49827258E+00
-925.00E-06,-1.68578492E+00,+3.50045875E+00
-900.00E-06,-1.64220342E+00,+3.50030771E+00
-875.00E-06,-1.59915073E+00,+3.50047116E+00
-850.00E-06,-1.55280742E+00,+3.50043342E+00
-825.00E-06,-1.50528207E+00,+3.50060922E+00
