Segundos(s),Canal 1(V),Canal 2(V)
+22.05000E-03,+16.89648247E+00,+3.01507540E+00
+22.10000E-03,+16.44422116E+00,+3.01507540E+00
+22.15000E-03,+16.54472367E+00,+3.01507540E+00
+22.20000E-03,+16.54472367E+00,+2.98994977E+00
+22.25000E-03,+16.89648247E+00,+2.98994977E+00
+22.30000E-03,+16.89648247E+00,+3.01507540E+00
+22.35000E-03,+16.49447241E+00,+3.01507540E+00
+22.40000E-03,+16.54472367E+00,+2.98994977E+00
+22.45000E-03,+16.89648247E+00,+3.19095480E+00
+22.50000E-03,+16.84623121E+00,+3.04020103E+00
+22.55000E-03,+16.54472367E+00,+3.04020103E+00
+22.60000E-03,+16.54472367E+00,+3.04020103E+00
+22.65000E-03,+16.84623121E+00,+3.01507540E+00
+22.70000E-03,+16.54472367E+00,+3.01507540E+00
+22.75000E-03,+16.84623121E+00,+3.01507540E+00
+22.80000E-03,+16.54472367E+00,+3.01507540E+00
+22.85000E-03,+16.89648247E+00,+3.19095480E+00
+22.90000E-03,+16.54472367E+00,+3.04020103E+00
+22.95000E-03,+16.89648247E+00,+3.04020103E+00
+23.00000E-03,+16.84623121E+00,+3.01507540E+00
+23.05000E-03,+17.24824126E+00,+2.98994977E+00
+23.10000E-03,+17.24824126E+00,+3.01507540E+00
+23.15000E-03,+16.79597995E+00,+3.21608043E+00
+23.20000E-03,+16.84623121E+00,+3.21608043E+00
+23.25000E-03,+16.89648247E+00,+3.01507540E+00
+23.30000E-03,+16.54472367E+00,+2.86432163E+00
+23.35000E-03,+16.49447241E+00,+3.04020103E+00
+23.40000E-03,+16.84623121E+00,+3.21608043E+00
+23.45000E-03,+16.49447241E+00,+3.01507540E+00
+23.50000E-03,+16.54472367E+00,+3.01507540E+00
+23.55000E-03,+16.54472367E+00,+3.19095480E+00
+23.60000E-03,+16.49447241E+00,+3.19095480E+00
+23.65000E-03,+17.24824126E+00,+3.01507540E+00
+23.70000E-03,+16.54472367E+00,+3.01507540E+00
+23.75000E-03,+16.54472367E+00,+3.19095480E+00
+23.80000E-03,+16.49447241E+00,+3.01507540E+00
+23.85000E-03,+16.49447241E+00,+3.21608043E+00
+23.90000E-03,+16.89648247E+00,+3.04020103E+00
+23.95000E-03,+16.84623121E+00,+3.01507540E+00
+24.00000E-03,+16.84623121E+00,+3.19095480E+00
+24.05000E-03,+16.89648247E+00,+2.83919600E+00
+24.10000E-03,+16.89648247E+00,+3.01507540E+00
+24.15000E-03,+16.94673372E+00,+2.83919600E+00
+24.20000E-03,+16.54472367E+00,+3.01507540E+00
+24.25000E-03,+16.54472367E+00,+3.01507540E+00
+24.30000E-03,+16.59497493E+00,+3.19095480E+00
+24.35000E-03,+16.89648247E+00,+3.01507540E+00
+24.40000E-03,+16.49447241E+00,+3.01507540E+00
+24.45000E-03,+16.84623121E+00,+3.19095480E+00
+24.50000E-03,+16.89648247E+00,+3.01507540E+00
+24.55000E-03,+16.89648247E+00,+3.04020103E+00
+24.60000E-03,+16.54472367E+00,+3.01507540E+00
+24.65000E-03,+16.84623121E+00,+3.21608043E+00
+24.70000E-03,+16.54472367E+00,+3.19095480E+00
+24.75000E-03,+14.58492466E+00,+3.01507540E+00
+24.80000E-03,+5.53969846E+00,+1.80904524E+00
+24.85000E-03,-1.24422119E+00,+954.77388E-03
+24.90000E-03,-6.01809058E+00,-201.00503E-03
+24.95000E-03,-9.63618106E+00,-1.00502513E+00
+25.00000E-03,-12.04824138E+00,-1.40703519E+00
+25.05000E-03,-13.70653285E+00,-1.80904524E+00
+25.10000E-03,-14.86231175E+00,-1.80904524E+00
+25.15000E-03,-15.66633186E+00,-2.21105529E+00
+25.20000E-03,-16.11859317E+00,-2.03517590E+00
+25.25000E-03,-16.82211076E+00,-2.18592967E+00
+25.30000E-03,-16.52060322E+00,-2.21105529E+00
+25.35000E-03,-16.87236202E+00,-2.41206032E+00
+25.40000E-03,-16.52060322E+00,-1.80904524E+00
+25.45000E-03,-16.87236202E+00,-2.23618092E+00
+25.50000E-03,-16.87236202E+00,-1.40703519E+00
+25.55000E-03,-16.87236202E+00,-2.41206032E+00
+25.60000E-03,-16.87236202E+00,-2.21105529E+00
+25.65000E-03,-16.87236202E+00,-2.23618092E+00
+25.70000E-03,-16.52060322E+00,-2.18592967E+00
+25.75000E-03,-16.87236202E+00,-2.21105529E+00
+25.80000E-03,-17.27437207E+00,-2.38693469E+00
+25.85000E-03,-16.92261327E+00,-2.41206032E+00
+25.90000E-03,-16.87236202E+00,-2.41206032E+00
+25.95000E-03,-17.22412081E+00,-2.41206032E+00
+26.00000E-03,-16.92261327E+00,-2.41206032E+00
+26.05000E-03,-17.27437207E+00,-2.58793972E+00
+26.10000E-03,-17.22412081E+00,-1.98492464E+00
+26.15000E-03,-16.92261327E+00,-2.41206032E+00
+26.20000E-03,-16.92261327E+00,-2.23618092E+00
+26.25000E-03,-17.27437207E+00,-3.09045229E+00
+26.30000E-03,-16.87236202E+00,-2.18592967E+00
+26.35000E-03,-16.87236202E+00,-2.41206032E+00
+26.40000E-03,-16.87236202E+00,-2.18592967E+00
+26.45000E-03,-17.22412081E+00,-2.23618092E+00
+26.50000E-03,-17.27437207E+00,-2.38693469E+00
+26.55000E-03,-16.92261327E+00,-2.38693469E+00
+26.60000E-03,-17.22412081E+00,-2.23618092E+00
+26.65000E-03,-16.82211076E+00,-2.21105529E+00
+26.70000E-03,-16.92261327E+00,-2.21105529E+00
+26.75000E-03,-17.22412081E+00,-2.41206032E+00
+26.80000E-03,-17.17386956E+00,-2.23618092E+00
+26.85000E-03,-16.87236202E+00,-2.38693469E+00
+26.90000E-03,-17.22412081E+00,-2.21105529E+00
+26.95000E-03,-17.22412081E+00,-2.41206032E+00
+27.00000E-03,-16.87236202E+00,-2.23618092E+00
+27.05000E-03,-16.92261327E+00,-2.41206032E+00
+27.10000E-03,-16.87236202E+00,-2.41206032E+00
+27.15000E-03,-17.22412081E+00,-2.41206032E+00
+27.20000E-03,-16.87236202E+00,-2.41206032E+00
+27.25000E-03,-16.87236202E+00,-2.41206032E+00
+27.30000E-03,-16.87236202E+00,-2.41206032E+00
+27.35000E-03,-16.87236202E+00,-2.41206032E+00
+27.40000E-03,-17.22412081E+00,-2.41206032E+00
+27.45000E-03,-17.27437207E+00,-2.41206032E+00
+27.50000E-03,-16.87236202E+00,-2.41206032E+00
+27.55000E-03,-16.82211076E+00,-2.43718595E+00
+27.60000E-03,-17.57587961E+00,-2.26130655E+00
+27.65000E-03,-16.92261327E+00,-2.41206032E+00
+27.70000E-03,-16.87236202E+00,-2.61306535E+00
+27.75000E-03,-17.22412081E+00,-2.23618092E+00
+27.80000E-03,-16.87236202E+00,-2.41206032E+00
+27.85000E-03,-16.87236202E+00,-2.43718595E+00
+27.90000E-03,-16.87236202E+00,-2.41206032E+00
+27.95000E-03,-16.52060322E+00,-2.23618092E+00
+28.00000E-03,-16.87236202E+00,-2.26130655E+00
+28.05000E-03,-16.92261327E+00,-2.38693469E+00
+28.10000E-03,-16.92261327E+00,-2.41206032E+00
+28.15000E-03,-16.87236202E+00,-2.41206032E+00
+28.20000E-03,-17.22412081E+00,-2.43718595E+00
+28.25000E-03,-16.57085448E+00,-2.43718595E+00
+28.30000E-03,-17.22412081E+00,-2.43718595E+00
+28.35000E-03,-16.82211076E+00,-2.41206032E+00
+28.40000E-03,-16.87236202E+00,-2.41206032E+00
+28.45000E-03,-16.87236202E+00,-2.23618092E+00
+28.50000E-03,-16.87236202E+00,-2.58793972E+00
+28.55000E-03,-16.82211076E+00,-2.43718595E+00
+28.60000E-03,-16.52060322E+00,-2.61306535E+00
+28.65000E-03,-16.92261327E+00,-2.41206032E+00
+28.70000E-03,-16.92261327E+00,-2.81407037E+00
+28.75000E-03,-16.87236202E+00,-2.78894475E+00
+28.80000E-03,-16.87236202E+00,-2.43718595E+00
+28.85000E-03,-17.22412081E+00,-2.58793972E+00
+28.90000E-03,-16.87236202E+00,-2.41206032E+00
+28.95000E-03,-16.87236202E+00,-2.43718595E+00
+29.00000E-03,-16.87236202E+00,-2.58793972E+00
+29.05000E-03,-16.82211076E+00,-2.41206032E+00
+29.10000E-03,-16.87236202E+00,-2.23618092E+00
+29.15000E-03,-16.87236202E+00,-2.01005027E+00
+29.20000E-03,-16.87236202E+00,-2.23618092E+00
+29.25000E-03,-16.87236202E+00,-1.83417087E+00
+29.30000E-03,-16.82211076E+00,-2.58793972E+00
+29.35000E-03,-16.87236202E+00,-2.23618092E+00
+29.40000E-03,-16.92261327E+00,-2.01005027E+00
+29.45000E-03,-16.82211076E+00,-2.56281409E+00
+29.50000E-03,-16.87236202E+00,-2.13567841E+00
+29.55000E-03,-16.87236202E+00,-3.29145731E+00
+29.60000E-03,-16.92261327E+00,-2.56281409E+00
+29.65000E-03,-16.82211076E+00,-2.41206032E+00
+29.70000E-03,-14.91256301E+00,-2.41206032E+00
+29.75000E-03,-4.76180916E+00,-1.40703519E+00
+29.80000E-03,+816.08033E-03,-201.00503E-03
+29.85000E-03,+5.28844218E+00,+628.14071E-03
+29.90000E-03,+8.85628140E+00,+1.43216082E+00
+29.95000E-03,+11.26834172E+00,+2.01005027E+00
+30.00000E-03,+12.87638193E+00,+2.21105529E+00
+30.05000E-03,+14.43417089E+00,+2.18592967E+00
+30.10000E-03,+14.93668346E+00,+2.63819098E+00
+30.15000E-03,+15.69045231E+00,+2.81407037E+00
+30.20000E-03,+16.04221110E+00,+2.81407037E+00
+30.25000E-03,+16.44422116E+00,+2.83919600E+00
+30.30000E-03,+16.14271362E+00,+2.98994977E+00
+30.35000E-03,+16.44422116E+00,+3.04020103E+00
+30.40000E-03,+16.89648247E+00,+3.01507540E+00
+30.45000E-03,+16.89648247E+00,+3.01507540E+00
+30.50000E-03,+16.89648247E+00,+3.01507540E+00
+30.55000E-03,+16.89648247E+00,+2.83919600E+00
+30.60000E-03,+16.54472367E+00,+3.01507540E+00
+30.65000E-03,+16.84623121E+00,+3.01507540E+00
+30.70000E-03,+16.84623121E+00,+3.04020103E+00
+30.75000E-03,+16.89648247E+00,+3.19095480E+00
+30.80000E-03,+16.89648247E+00,+2.98994977E+00
+30.85000E-03,+17.24824126E+00,+3.01507540E+00
+30.90000E-03,+16.54472367E+00,+3.01507540E+00
+30.95000E-03,+16.84623121E+00,+3.01507540E+00
+31.00000E-03,+16.89648247E+00,+3.19095480E+00
+31.05000E-03,+16.89648247E+00,+3.04020103E+00
+31.10000E-03,+16.49447241E+00,+3.19095480E+00
+31.15000E-03,+16.89648247E+00,+3.01507540E+00
+31.20000E-03,+16.89648247E+00,+3.01507540E+00
+31.25000E-03,+16.84623121E+00,+2.86432163E+00
+31.30000E-03,+16.89648247E+00,+3.04020103E+00
+31.35000E-03,+16.89648247E+00,+3.01507540E+00
+31.40000E-03,+16.89648247E+00,+3.01507540E+00
+31.45000E-03,+17.19799001E+00,+3.19095480E+00
+31.50000E-03,+16.54472367E+00,+3.16582917E+00
+31.55000E-03,+16.84623121E+00,+3.19095480E+00
+31.60000E-03,+16.89648247E+00,+3.01507540E+00
+31.65000E-03,+16.54472367E+00,+3.01507540E+00
+31.70000E-03,+16.54472367E+00,+3.21608043E+00
+31.75000E-03,+16.14271362E+00,+3.19095480E+00
+31.80000E-03,+16.59497493E+00,+3.01507540E+00
+31.85000E-03,+16.94673372E+00,+3.04020103E+00
+31.90000E-03,+16.89648247E+00,+3.01507540E+00
+31.95000E-03,+16.89648247E+00,+3.21608043E+00
+32.00000E-03,+16.89648247E+00,+3.19095480E+00
+32.05000E-03,+16.54472367E+00,+3.04020103E+00
+32.10000E-03,+16.49447241E+00,+2.83919600E+00
+32.15000E-03,+16.54472367E+00,+3.01507540E+00
+32.20000E-03,+16.89648247E+00,+3.01507540E+00
+32.25000E-03,+17.24824126E+00,+3.21608043E+00
+32.30000E-03,+16.54472367E+00,+3.21608043E+00
+32.35000E-03,+16.89648247E+00,+3.01507540E+00
+32.40000E-03,+16.54472367E+00,+3.01507540E+00
+32.45000E-03,+16.94673372E+00,+3.01507540E+00
+32.50000E-03,+16.54472367E+00,+3.01507540E+00
+32.55000E-03,+16.54472367E+00,+3.19095480E+00
+32.60000E-03,+16.49447241E+00,+3.19095480E+00
+32.65000E-03,+16.54472367E+00,+3.01507540E+00
+32.70000E-03,+16.54472367E+00,+3.04020103E+00
+32.75000E-03,+17.24824126E+00,+3.04020103E+00
+32.80000E-03,+16.89648247E+00,+3.04020103E+00
+32.85000E-03,+16.54472367E+00,+3.01507540E+00
+32.90000E-03,+16.54472367E+00,+3.01507540E+00
+32.95000E-03,+16.84623121E+00,+2.98994977E+00
+33.00000E-03,+16.49447241E+00,+3.01507540E+00
+33.05000E-03,+16.54472367E+00,+3.19095480E+00
+33.10000E-03,+16.54472367E+00,+3.01507540E+00
+33.15000E-03,+16.84623121E+00,+3.01507540E+00
+33.20000E-03,+16.89648247E+00,+3.19095480E+00
+33.25000E-03,+16.89648247E+00,+3.01507540E+00
+33.30000E-03,+16.54472367E+00,+3.01507540E+00
+33.35000E-03,+16.89648247E+00,+3.01507540E+00
+33.40000E-03,+16.49447241E+00,+3.01507540E+00
+33.45000E-03,+16.89648247E+00,+3.01507540E+00
+33.50000E-03,+16.54472367E+00,+3.01507540E+00
+33.55000E-03,+16.09246236E+00,+3.01507540E+00
+33.60000E-03,+16.89648247E+00,+3.01507540E+00
+33.65000E-03,+16.59497493E+00,+2.83919600E+00
+33.70000E-03,+17.24824126E+00,+2.98994977E+00
+33.75000E-03,+16.84623121E+00,+2.81407037E+00
+33.80000E-03,+16.54472367E+00,+3.01507540E+00
+33.85000E-03,+16.49447241E+00,+2.83919600E+00
+33.90000E-03,+16.49447241E+00,+3.01507540E+00
+33.95000E-03,+16.89648247E+00,+2.98994977E+00
+34.00000E-03,+16.89648247E+00,+2.98994977E+00
+34.05000E-03,+16.54472367E+00,+3.01507540E+00
+34.10000E-03,+16.49447241E+00,+2.98994977E+00
+34.15000E-03,+16.59497493E+00,+3.04020103E+00
+34.20000E-03,+16.84623121E+00,+2.83919600E+00
+34.25000E-03,+16.89648247E+00,+3.01507540E+00
+34.30000E-03,+16.54472367E+00,+3.19095480E+00
+34.35000E-03,+16.84623121E+00,+2.98994977E+00
+34.40000E-03,+16.89648247E+00,+2.81407037E+00
+34.45000E-03,+16.89648247E+00,+2.81407037E+00
+34.50000E-03,+16.54472367E+00,+3.19095480E+00
+34.55000E-03,+16.89648247E+00,+2.76381912E+00
+34.60000E-03,+16.94673372E+00,+577.88945E-03
+34.65000E-03,+14.78592969E+00,+2.61306535E+00
+34.70000E-03,+4.33366830E+00,+1.15577890E+00
+34.75000E-03,-1.59597999E+00,+376.88442E-03
+34.80000E-03,-6.42010063E+00,-402.01005E-03
+34.85000E-03,-9.68643231E+00,-1.25628142E+00
+34.90000E-03,-12.04824138E+00,-1.68341710E+00
+34.95000E-03,-14.05829164E+00,-1.83417087E+00
+35.00000E-03,-14.86231175E+00,-2.46231158E+00
+35.05000E-03,-15.66633186E+00,-2.76381912E+00
+35.10000E-03,-15.71658311E+00,-2.21105529E+00
+35.15000E-03,-16.87236202E+00,-2.76381912E+00
+35.20000E-03,-16.87236202E+00,-3.16582917E+00
+35.25000E-03,-16.47035196E+00,-2.81407037E+00
+35.30000E-03,-17.17386956E+00,-2.41206032E+00
+35.35000E-03,-16.52060322E+00,-2.58793972E+00
+35.40000E-03,-16.87236202E+00,-2.58793972E+00
+35.45000E-03,-16.92261327E+00,-2.41206032E+00
+35.50000E-03,-16.87236202E+00,-2.43718595E+00
+35.55000E-03,-16.92261327E+00,-2.18592967E+00
+35.60000E-03,-17.27437207E+00,-2.58793972E+00
+35.65000E-03,-17.27437207E+00,-2.41206032E+00
+35.70000E-03,-16.87236202E+00,-2.58793972E+00
+35.75000E-03,-16.87236202E+00,-2.41206032E+00
+35.80000E-03,-16.92261327E+00,-2.81407037E+00
+35.85000E-03,-16.82211076E+00,-2.63819098E+00
+35.90000E-03,-16.87236202E+00,-2.78894475E+00
+35.95000E-03,-16.57085448E+00,-2.61306535E+00
+36.00000E-03,-16.87236202E+00,-2.81407037E+00
+36.05000E-03,-16.87236202E+00,-2.61306535E+00
+36.10000E-03,-16.87236202E+00,-2.78894475E+00
+36.15000E-03,-16.52060322E+00,-2.61306535E+00
+36.20000E-03,-16.47035196E+00,-2.43718595E+00
+36.25000E-03,-16.87236202E+00,-2.23618092E+00
+36.30000E-03,-17.22412081E+00,-2.41206032E+00
+36.35000E-03,-16.92261327E+00,-2.48743721E+00
+36.40000E-03,-16.87236202E+00,-2.63819098E+00
+36.45000E-03,-16.92261327E+00,-3.01507540E+00
+36.50000E-03,-16.87236202E+00,-2.98994977E+00
+36.55000E-03,-16.87236202E+00,-2.43718595E+00
+36.60000E-03,-16.57085448E+00,-4.37185933E+00
+36.65000E-03,-17.22412081E+00,-2.63819098E+00
+36.70000E-03,-16.87236202E+00,-2.43718595E+00
+36.75000E-03,-17.27437207E+00,-2.63819098E+00
+36.80000E-03,-16.87236202E+00,-2.41206032E+00
+36.85000E-03,-16.52060322E+00,-2.61306535E+00
+36.90000E-03,-16.87236202E+00,-2.58793972E+00
+36.95000E-03,-16.92261327E+00,-2.61306535E+00
+37.00000E-03,-16.87236202E+00,-2.41206032E+00
+37.05000E-03,-16.87236202E+00,-2.43718595E+00
+37.10000E-03,-17.22412081E+00,-3.64321611E+00
+37.15000E-03,-16.87236202E+00,-2.68844223E+00
+37.20000E-03,-16.87236202E+00,-1.83417087E+00
+37.25000E-03,-16.92261327E+00,-3.26633168E+00
+37.30000E-03,-17.22412081E+00,-2.06030152E+00
+37.35000E-03,-16.82211076E+00,-2.58793972E+00
+37.40000E-03,-16.87236202E+00,-2.21105529E+00
+37.45000E-03,-16.87236202E+00,-2.43718595E+00
+37.50000E-03,-16.82211076E+00,-2.36180906E+00
+37.55000E-03,-16.87236202E+00,-3.01507540E+00
+37.60000E-03,-16.87236202E+00,-2.78894475E+00
+37.65000E-03,-16.87236202E+00,-2.58793972E+00
+37.70000E-03,-16.87236202E+00,-2.41206032E+00
+37.75000E-03,-16.87236202E+00,-2.41206032E+00
+37.80000E-03,-16.87236202E+00,-2.61306535E+00
+37.85000E-03,-16.87236202E+00,-2.41206032E+00
+37.90000E-03,-16.52060322E+00,-3.81909551E+00
+37.95000E-03,-16.87236202E+00,-2.98994977E+00
+38.00000E-03,-16.87236202E+00,-2.63819098E+00
+38.05000E-03,-16.87236202E+00,-1.88442213E+00
+38.10000E-03,-16.87236202E+00,-2.61306535E+00
+38.15000E-03,-16.92261327E+00,-2.88944726E+00
+38.20000E-03,-16.87236202E+00,-3.01507540E+00
+38.25000E-03,-17.22412081E+00,-2.23618092E+00
+38.30000E-03,-16.87236202E+00,-2.63819098E+00
+38.35000E-03,-17.22412081E+00,-2.81407037E+00
+38.40000E-03,-16.82211076E+00,-3.16582917E+00
+38.45000E-03,-16.82211076E+00,-2.21105529E+00
+38.50000E-03,-16.87236202E+00,-2.38693469E+00
+38.55000E-03,-16.87236202E+00,-2.41206032E+00
+38.60000E-03,-16.57085448E+00,-2.41206032E+00
+38.65000E-03,-16.87236202E+00,-2.41206032E+00
+38.70000E-03,-16.82211076E+00,-2.41206032E+00
+38.75000E-03,-16.92261327E+00,-2.41206032E+00
+38.80000E-03,-16.87236202E+00,-2.41206032E+00
+38.85000E-03,-16.87236202E+00,-2.43718595E+00
+38.90000E-03,-16.92261327E+00,-2.41206032E+00
+38.95000E-03,-16.52060322E+00,-2.61306535E+00
+39.00000E-03,-16.87236202E+00,-2.61306535E+00
+39.05000E-03,-16.87236202E+00,-2.43718595E+00
+39.10000E-03,-16.82211076E+00,-2.43718595E+00
+39.15000E-03,-16.87236202E+00,-2.61306535E+00
+39.20000E-03,-16.87236202E+00,-2.41206032E+00
+39.25000E-03,-17.22412081E+00,-2.41206032E+00
+39.30000E-03,-16.57085448E+00,-2.43718595E+00
+39.35000E-03,-17.22412081E+00,-2.61306535E+00
+39.40000E-03,-16.87236202E+00,-2.41206032E+00
+39.45000E-03,-16.52060322E+00,-2.58793972E+00
+39.50000E-03,-16.82211076E+00,-2.61306535E+00
+39.55000E-03,-16.87236202E+00,-2.43718595E+00
+39.60000E-03,-13.65628159E+00,-2.38693469E+00
+39.65000E-03,-4.41005036E+00,-1.20603016E+00
+39.70000E-03,+1.21809039E+00,-201.00503E-03
+39.75000E-03,+5.64020097E+00,+628.14071E-03
+39.80000E-03,+8.90653266E+00,+1.23115579E+00
+39.85000E-03,+11.26834172E+00,+1.80904524E+00
+39.90000E-03,+12.57487439E+00,+2.21105529E+00
+39.95000E-03,+13.73065330E+00,+2.41206032E+00
+40.00000E-03,+14.88643220E+00,+2.63819098E+00
+40.05000E-03,+15.33869351E+00,+2.81407037E+00
+40.10000E-03,+16.09246236E+00,+2.81407037E+00
+40.15000E-03,+16.44422116E+00,+3.01507540E+00
+40.20000E-03,+16.49447241E+00,+3.01507540E+00
+40.25000E-03,+16.14271362E+00,+3.01507540E+00
+40.30000E-03,+16.84623121E+00,+3.01507540E+00
+40.35000E-03,+16.89648247E+00,+3.01507540E+00
+40.40000E-03,+16.89648247E+00,+3.04020103E+00
+40.45000E-03,+16.54472367E+00,+3.01507540E+00
+40.50000E-03,+16.89648247E+00,+3.19095480E+00
+40.55000E-03,+16.89648247E+00,+3.01507540E+00
+40.60000E-03,+16.54472367E+00,+3.04020103E+00
+40.65000E-03,+16.89648247E+00,+3.01507540E+00
+40.70000E-03,+16.89648247E+00,+3.19095480E+00
+40.75000E-03,+16.89648247E+00,+3.04020103E+00
+40.80000E-03,+16.89648247E+00,+3.19095480E+00
+40.85000E-03,+16.84623121E+00,+3.01507540E+00
+40.90000E-03,+16.89648247E+00,+3.01507540E+00
+40.95000E-03,+16.54472367E+00,+3.21608043E+00
+41.00000E-03,+16.94673372E+00,+3.19095480E+00
+41.05000E-03,+16.54472367E+00,+2.83919600E+00
+41.10000E-03,+16.84623121E+00,+2.83919600E+00
+41.15000E-03,+16.89648247E+00,+2.83919600E+00
+41.20000E-03,+16.84623121E+00,+3.01507540E+00
+41.25000E-03,+16.89648247E+00,+3.01507540E+00
+41.30000E-03,+16.89648247E+00,+3.01507540E+00
+41.35000E-03,+16.89648247E+00,+3.19095480E+00
+41.40000E-03,+16.84623121E+00,+3.39195983E+00
+41.45000E-03,+16.84623121E+00,+3.19095480E+00
+41.50000E-03,+16.49447241E+00,+3.01507540E+00
+41.55000E-03,+16.54472367E+00,+3.04020103E+00
+41.60000E-03,+17.24824126E+00,+3.01507540E+00
+41.65000E-03,+17.24824126E+00,+3.01507540E+00
+41.70000E-03,+16.54472367E+00,+3.01507540E+00
+41.75000E-03,+17.19799001E+00,+2.83919600E+00
+41.80000E-03,+16.89648247E+00,+3.44221108E+00
+41.85000E-03,+16.89648247E+00,+3.19095480E+00
+41.90000E-03,+16.89648247E+00,+3.39195983E+00
+41.95000E-03,+16.89648247E+00,+3.21608043E+00
+42.00000E-03,+16.54472367E+00,+3.04020103E+00
+42.05000E-03,+16.54472367E+00,+2.98994977E+00
+42.10000E-03,+16.84623121E+00,+2.83919600E+00
+42.15000E-03,+16.89648247E+00,+3.09045229E+00
+42.20000E-03,+16.89648247E+00,+3.59296485E+00
+42.25000E-03,+16.89648247E+00,+3.24120606E+00
+42.30000E-03,+16.49447241E+00,+3.21608043E+00
+42.35000E-03,+16.89648247E+00,+3.24120606E+00
+42.40000E-03,+16.84623121E+00,+3.06532666E+00
+42.45000E-03,+16.89648247E+00,+3.39195983E+00
+42.50000E-03,+16.89648247E+00,+3.41708545E+00
+42.55000E-03,+16.89648247E+00,+3.41708545E+00
+42.60000E-03,+16.19296487E+00,+3.21608043E+00
+42.65000E-03,+16.89648247E+00,+3.41708545E+00
+42.70000E-03,+16.89648247E+00,+3.21608043E+00
+42.75000E-03,+16.89648247E+00,+3.39195983E+00
+42.80000E-03,+16.84623121E+00,+3.01507540E+00
+42.85000E-03,+16.84623121E+00,+3.01507540E+00
+42.90000E-03,+16.49447241E+00,+3.24120606E+00
+42.95000E-03,+16.89648247E+00,+3.66834174E+00
+43.00000E-03,+16.49447241E+00,+3.39195983E+00
+43.05000E-03,+16.54472367E+00,+3.21608043E+00
+43.10000E-03,+16.89648247E+00,+3.21608043E+00
+43.15000E-03,+16.84623121E+00,+3.21608043E+00
+43.20000E-03,+16.89648247E+00,+3.24120606E+00
+43.25000E-03,+16.14271362E+00,+3.24120606E+00
+43.30000E-03,+16.84623121E+00,+3.56783922E+00
+43.35000E-03,+16.54472367E+00,+3.21608043E+00
+43.40000E-03,+16.54472367E+00,+3.21608043E+00
+43.45000E-03,+16.84623121E+00,+3.24120606E+00
+43.50000E-03,+16.89648247E+00,+3.21608043E+00
+43.55000E-03,+16.89648247E+00,+3.21608043E+00
+43.60000E-03,+16.84623121E+00,+3.04020103E+00
+43.65000E-03,+16.49447241E+00,+3.04020103E+00
+43.70000E-03,+16.84623121E+00,+3.21608043E+00
+43.75000E-03,+16.89648247E+00,+3.01507540E+00
+43.80000E-03,+16.54472367E+00,+3.21608043E+00
+43.85000E-03,+16.84623121E+00,+3.19095480E+00
+43.90000E-03,+16.54472367E+00,+3.01507540E+00
+43.95000E-03,+16.89648247E+00,+3.19095480E+00
+44.00000E-03,+16.54472367E+00,+3.21608043E+00
+44.05000E-03,+16.84623121E+00,+3.04020103E+00
+44.10000E-03,+16.54472367E+00,+3.21608043E+00
+44.15000E-03,+16.84623121E+00,+3.04020103E+00
+44.20000E-03,+16.49447241E+00,+3.21608043E+00
+44.25000E-03,+16.89648247E+00,+3.19095480E+00
+44.30000E-03,+16.49447241E+00,+3.19095480E+00
+44.35000E-03,+16.84623121E+00,+3.21608043E+00
+44.40000E-03,+16.89648247E+00,+3.21608043E+00
+44.45000E-03,+16.49447241E+00,+3.04020103E+00
+44.50000E-03,+16.49447241E+00,+3.01507540E+00
+44.55000E-03,+12.42412062E+00,+2.98994977E+00
+44.60000E-03,+3.27839191E+00,+1.78391961E+00
+44.65000E-03,-2.04824130E+00,+603.01508E-03
+44.70000E-03,-6.82211068E+00,-201.00503E-03
+44.75000E-03,-9.73668357E+00,-1.00502513E+00
+44.80000E-03,-12.50050269E+00,-1.60804021E+00
+44.85000E-03,-14.05829164E+00,-1.80904524E+00
+44.90000E-03,-14.86231175E+00,-1.98492464E+00
+44.95000E-03,-16.01809065E+00,-2.03517590E+00
+45.00000E-03,-16.11859317E+00,-2.41206032E+00
+45.05000E-03,-16.47035196E+00,-2.41206032E+00
+45.10000E-03,-16.52060322E+00,-2.41206032E+00
+45.15000E-03,-16.52060322E+00,-2.43718595E+00
+45.20000E-03,-16.87236202E+00,-2.41206032E+00
+45.25000E-03,-16.87236202E+00,-2.41206032E+00
+45.30000E-03,-17.17386956E+00,-2.41206032E+00
+45.35000E-03,-16.87236202E+00,-2.41206032E+00
+45.40000E-03,-16.92261327E+00,-2.58793972E+00
+45.45000E-03,-17.17386956E+00,-2.58793972E+00
+45.50000E-03,-17.22412081E+00,-2.46231158E+00
+45.55000E-03,-16.87236202E+00,-2.83919600E+00
+45.60000E-03,-16.92261327E+00,-2.21105529E+00
+45.65000E-03,-16.82211076E+00,-2.61306535E+00
+45.70000E-03,-17.22412081E+00,-2.61306535E+00
+45.75000E-03,-16.87236202E+00,-2.23618092E+00
+45.80000E-03,-16.87236202E+00,-2.43718595E+00
+45.85000E-03,-16.52060322E+00,-2.58793972E+00
+45.90000E-03,-17.22412081E+00,-2.98994977E+00
+45.95000E-03,-17.27437207E+00,-3.54271360E+00
+46.00000E-03,-16.87236202E+00,-2.41206032E+00
+46.05000E-03,-16.92261327E+00,-2.58793972E+00
+46.10000E-03,-16.92261327E+00,-2.23618092E+00
